"";"Bogennummer";"Ort";"Longitude";"Latitude";"Typ"
"1941";"23602";"Holzweiler";"6.40679";"51.04786";NA
"1942";"23902";"Schmallenberg";"8.28584";"51.15411";NA
"1943";"24107";"Hubbelrath";"6.9077";"51.25791";NA
"1944";"24167";"Altena";"7.67985";"51.28832";NA
"1945";"2466";"Tolkmicko";"19.52712";"54.32024";NA
"1946";"24715";"Vockerode";"9.90463";"51.20911";NA
"1947";"24901";"Sudeck";"8.76465";"51.34354";NA
"1948";"25131";"Fürstenberg";"8.74005";"51.51591";NA
"1949";"25136";"Scherfede";"9.02706";"51.52914";NA
"1950";"25150";"Körbecke";"9.2802";"51.53451";NA
"1951";"25214";"Bönninghausen";"8.4739";"51.66242";NA
"1952";"25223";"Kirchborchen";"8.72275";"51.65689";NA
"1953";"25343";"Siebenstern";"9.03645";"51.70522";NA
"1954";"25373";"Oldenrode";"9.81843";"51.72098";NA
"1955";"25391";"Marke";"10.12307";"51.7211";NA
"1956";"25407";"Westerwiehe";"8.4904";"51.81524";NA
"1957";"25596";"Ackenhausen";"10.06521";"51.88856";NA
"1958";"25607";"Wolfshagen im Harz";"10.32269";"51.91222";NA
"1959";"25904";"Höfen";"6.25276";"50.53528";NA
"1960";"26261";"Waigandshain";"8.08253";"50.64513";NA
"1961";"26324";"Üdingen";"6.47982";"50.72767";NA
"1962";"26664";"Wilden";"8.07045";"50.80893";NA
"1963";"26712";"Mariagrube";"6.186462819";"50.8673817";NA
"1964";"2715";"Stregiel";"21.84831";"54.19826";NA
"1965";"27186";"Neubessingen";"9.97227";"50.0501";NA
"1966";"27469";"Rossbach";"9.68792";"50.24181";NA
"1967";"27792";"Wildflecken";"9.91324";"50.3768";NA
"1968";"28010";"Nonnenroth";"8.91206";"50.51945";NA
"1969";"28045";"Altenschlirf";"9.38635";"50.53509";NA
"1970";"28063";"Fulda";"9.67469";"50.55356";NA
"1971";"28080";"Rupsroth";"9.93294";"50.55401";NA
"1972";"28358";"Rasdorf";"9.89733";"50.71974";NA
"1973";"2846";"Ledlawki";"20.94413";"54.10143";NA
"1974";"28568";"Betziesdorf";"8.84606";"50.86045";NA
"1975";"28605";"Neukirchen";"9.34378";"50.87003";NA
"1976";"32040";"Siegelbach";"7.69141";"49.47033";NA
"1977";"3304";"Dawillen";"21.36403742";"55.68662072";NA
"1978";"33185";"Niederwürzbach";"7.19974";"49.24303";NA
"1979";"33381";"Steinbach";"9.72212";"49.71075";NA
"1980";"3342";"Pillkoppen";"20.92690302";"55.23177528";NA
"1981";"3362";"Cullmen-Kulken";"22.0268655";"55.19542009";NA
"1982";"3364";"Rositten (Rybachiy)";"20.85374118";"55.15623681";NA
"1983";"34773";"Öhringen";"9.50581";"49.20179";NA
"1984";"351";"Smecino";"16.41182";"53.94692";NA
"1985";"35188";"Günching";"11.58242";"49.26041";NA
"1986";"35377";"Alfeld";"11.54411";"49.42912";NA
"1987";"356";"Porst";"16.6593432";"53.9295732";NA
"1988";"36178";"Müllen";"7.83364";"48.46521";NA
"1989";"36272";"Ödsbach";"8.08784";"48.49713";NA
"1990";"36823";"Siegen";"8.04269";"48.95814";NA
"1991";"36933";"Orschwiller";"7.38445";"48.24184";NA
"1992";"37007";"Bindernheim";"7.60713";"48.28366";NA
"1993";"37025";"Schmieheim";"7.85658";"48.27938";NA
"1994";"37333";"Hausen am Bussen";"9.6255";"48.21166";NA
"1995";"37902";"Raumünzach";"8.34869";"48.63918";NA
"1996";"38056";"Gechingen";"8.82859";"48.69507";NA
"1997";"38095";"Denkendorf";"9.31773";"48.69423";NA
"1998";"38182";"Tiefenbronn";"8.80329";"48.82521";NA
"1999";"38623";"Nendingen";"8.86067";"48.00602";NA
"2000";"38738";"Westendorf";"10.83586";"48.57347";NA
"2001";"3906";"Prenden";"13.55547";"52.78887";NA
"2002";"3965";"Heinersdorf";"15.20762904";"52.77160384";NA
"2003";"39901";"Vilsheim";"12.10757";"48.4469";NA
"2004";"39962";"Krailing";"12.83618";"49.11683";NA
"2005";"39968";"Oberried";"13.04039";"49.10159";NA
"2006";"40012";"Tiefenbach";"12.58351";"49.43764";NA
"2007";"40047";"Pemfling";"12.61149";"49.26579";NA
"2008";"40057";"Arnschwang";"12.81439";"49.27324";NA
"2009";"40531";"Regen";"13.12842";"48.96849";NA
"2010";"40655";"Erzingen";"8.42011";"47.66108";NA
"2011";"4081";"Bantikow";"12.45354";"52.93648";NA
"2012";"41049";"Illmensee";"9.37456";"47.86209";NA
"2013";"41098";"Hubertshofen";"8.38827";"47.96002";NA
"2014";"41114";"Öfingen";"8.63525";"47.99144";NA
"2015";"41214";"Aspach-Le-Bas";"7.15065";"47.7618";NA
"2016";"41365";"Rimbach-Près-Guebwiller";"7.15658";"47.90483";NA
"2017";"41460";"Rixheim";"7.39739";"47.74412";NA
"2018";"41566";"Ranspach-Le-Bas";"7.44726";"47.58851";NA
"2019";"4161";"Glazow";"14.92963";"52.96688";NA
"2020";"41836";"Kaufbeuren";"10.62392";"47.8793";NA
"2021";"41971";"Betzigau";"10.37842";"47.73522";NA
"2022";"42180";"Neidhausen";"6.06535";"50.02878";NA
"2023";"42236";"Ettelbrück";"6.0989";"49.84595";NA
"2024";"42302";"Eischen";"5.87903";"49.68492";NA
"2025";"42316";"Hünsdorf";"6.13014";"49.69662";NA
"2026";"42341";"Biwer";"6.37179";"49.70572";NA
"2027";"42414";"Uewerkuer";"5.89989933";"49.51504146";NA
"2028";"42431";"Peppange";"6.12794";"49.52288";NA
"2029";"42706";"Apetlon";"16.83099";"47.74316";NA
"2030";"42722";"Horitschon";"16.54986";"47.5862";NA
"2031";"43280";"Krimml";"12.17451";"47.22176";NA
"2032";"43378";"Berg-Gruben";"12.51516503";"47.04156948";NA
"2033";"43391";"Assach";"13.83698";"47.42669";NA
"2034";"44117";"Bleiberg-Kreuth";"13.62932";"46.62924";NA
"2035";"44256";"Glashütten";"15.05749";"46.82465";NA
"2036";"44832";"Huggerwald";"7.43357";"47.42091";NA
"2037";"44888";"Umiken";"8.19271";"47.48341";NA
"2038";"45009";"Oensingen";"7.71686";"47.29035";NA
"2039";"45022";"Mühlethal";"7.98008";"47.30166";NA
"2040";"45299";"Willisau";"7.99288";"47.12224";NA
"2041";"45356";"Unterwagenburg";"8.64828";"47.48988";NA
"2042";"45501";"Bonstetten";"8.46842";"47.315";NA
"2043";"4560";"Deutsch Wusterhausen";"13.58802";"52.29504";NA
"2044";"45722";"Abländschen";"7.29083";"46.575";NA
"2045";"458";"Wietrzno";"16.65187";"54.07285";NA
"2046";"45878";"Linden (Oberlangenegg)";"7.778154595";"46.78695117";NA
"2047";"45891";"Sörenberg";"8.03502";"46.82127";NA
"2048";"45892";"Lungern";"8.15956";"46.78539";NA
"2049";"4595";"Mierczany";"14.92745";"52.28483";NA
"2050";"45992";"Guttannen";"8.28997";"46.65467";NA
"2051";"46009";"Ulrichen";"8.30435";"46.50637";NA
"2052";"46040";"Engelberg";"8.40439";"46.82098";NA
"2053";"46079";"Fideris";"9.74271";"46.91529";NA
"2054";"46143";"Zwischbergen";"8.11373";"46.16129";NA
"2055";"46145";"Zermatt";"7.7484";"46.02414";NA
"2056";"46365";"Lusern (Luserna)";"11.32397722";"45.92359227";NA
"2057";"46367";"Ljetzan (Giazza)";"11.1227383";"45.653233";NA
"2058";"46369";"Lusern (Luserna)";"11.436";"45.8731";NA
"2059";"46407";"Dahrenwurth";"9.01723";"54.35595";NA
"2060";"46430";"Owschlag";"9.60329";"54.39392";NA
"2061";"47840";"Kükelühn";"10.73902";"54.25873";NA
"2062";"48156";"Gönnebek";"10.17854";"54.0485";NA
"2063";"48368";"Stedesdorf";"7.66379";"53.62527";NA
"2064";"4950";"Palck";"15.49242";"52.12575";NA
"2065";"4968";"Zodyn";"15.99102";"52.11557";NA
"2066";"4980";"Tarnowa";"16.27073";"52.09524";NA
"2067";"503";"Szpegawsk";"18.60845";"54.00516";NA
"2068";"5056";"Biala Wies";"16.29936";"52.27187";NA
"2069";"51";"Baerwalde";"16.37426376";"53.74533931";NA
"2070";"51098";"Gegensee";"14.22326";"53.63391";NA
"2071";"51179";"Wüstenei";"13.27661545";"54.44308095";NA
"2072";"52079";"Menz";"13.05007";"53.10241";NA
"2073";"52276";"Bagicz";"15.6967";"54.19204";NA
"2074";"52722";"Karwen";"17.54646141";"54.39174082";NA
"2075";"54906";"Brzezno";"19.05";"52.85";NA
"2076";"54912";"Siemiatkowo";"20.03035";"52.88059";NA
"2077";"54915";"Elek (Elek)";"21.25256423";"46.52837104";NA
"2078";"54922";"Sanktanna (Sântana)";"21.50480608";"46.34582086";NA
"2079";"54938";"Torschau (Savino Selo)";"19.52662428";"45.50310424";NA
"2080";"54939";"Weprowatz (Kruščić)";"19.37412285";"45.61386126";NA
"2081";"573";"Lykowo";"15.83913";"54.10419";NA
"2082";"5730";"Gebesee";"10.93045";"51.11506";NA
"2083";"6074";"Obertopfstedt";"10.94926";"51.24899";NA
"2084";"6196";"Grosswenden";"10.64567";"51.41729";NA
"2085";"6359";"Hackpfüffel";"11.20275";"51.41916";NA
"2086";"6426";"Zwinge";"10.38059";"51.55126";NA
"2087";"6821";"Aschersleben";"11.46082";"51.75833";NA
"2088";"6995";"Egeln";"11.42586";"51.94131";NA
"2089";"7427";"Dollenchen";"13.86232";"51.60726";NA
"2090";"80004";"Grindelwald";"8.03463";"46.62436";NA
"2091";"8574";"Pieszkow";"15.68805";"51.10711";NA
"2092";"8865";"Koberbrunn";"15.48264456";"51.43310559";NA
"2093";"9025";"Przeclaw";"15.75605";"51.60524";NA
"2094";"9036";"Jakubow";"15.99977";"51.60773";NA
"2095";"9052";"Rzeczyca";"16.26765";"51.58761";NA
"2096";"9179";"Broniszow";"15.48949";"51.78231";NA
"2097";"9200";"Grochowice";"16.01584";"51.78478";NA
"2098";"9207";"Konradowo";"16.27408";"51.77898";NA
"2099";"9303";"Lubiatow";"15.20444";"51.93591";NA
"2100";"9323";"Zabor";"15.71651";"51.95163";NA
"2101";"9558";"Ligota Piekna";"17.04316";"51.23316";NA
"2102";"9579";"Jenkowice";"17.322";"51.22894";NA
"2103";"9622";"Warzyna";"16.7752";"51.25426";NA
"2104";"9717";"Domanowice";"17.05219";"51.40808";NA
"2105";"9848";"Godnowa";"17.33355";"51.56366";NA
"2106";"9877";"Chroscina";"16.53132";"51.74321";NA
"2107";"9891";"Gosciejewice";"16.79762";"51.73416";NA
"2108";"9926";"Wodniki";"16.74839";"51.5893";NA
"2109";"9984";"Morkowo";"16.52972";"51.91222";NA
"2110";"00595";NA;"16.3608";"54.11";NA
"2111";"17748";NA;"19.0403614";"49.8159103";NA
"2112";"2936";NA;"19.3372498";"53.2175903";NA
"2113";"-54895";"Warszawa";"21.0711";"52.2505";NA
"2114";"9746";"Kobyla Gora";"17.83809";"51.37891";NA
"2115";"I125a";"Heille";"3.431242233";"51.26002229";NA
"2116";"I058p";"Westkapelle";"3.437806902";"51.52574657";NA
"2117";"I048p";"Colijnsplaat";"3.84011865";"51.60066066";NA
"2118";"K162a";"Oosteind";"4.916360967";"51.65202635";NA
"2119";"K086p";"Zuid-Beijerland";"4.368371299";"51.75170628";NA
"2120";"I008p";"Rockanje";"4.058703331";"51.88014226";NA
"2121";"D005p";"Den Haag";"4.296652304";"52.07957742";NA
"2122";"E181p";"Zegveld";"4.851249891";"52.11363855";NA
"2123";"E133p";"Katwijk Aan Zee";"4.413226928";"52.2093191";NA
"2124";"E086p";"Zaandam";"4.834876477";"52.41368218";NA
"2125";"E041p";"Egmond Aan Zee";"4.620300714";"52.61816899";NA
"2126";"E005p";"Westerland";"4.919058619";"52.88739949";NA
"2127";"A009p";"De Waal";"4.811994758";"53.07451283";NA
"2128";"K218p";"Bladel";"5.220093347";"51.36767265";NA
"2129";"K214p";"Lage Mierde";"5.157112713";"51.41369342";NA
"2130";"E192p";"Utrecht";"5.129793429";"52.09992915";NA
"2131";"E091p";"Monnickendam";"5.047608272";"52.45717803";NA
"2132";"L281p";"Borkel";"5.433174159";"51.30389023";NA
"2133";"L226p";"Woensel";"5.478751353";"51.46562394";NA
"2134";"L177c";"Middelrode";"5.424513192";"51.66387785";NA
"2135";"L003p";"Maurik";"5.430311674";"51.96556794";NA
"2136";"F165p";"Amersfoort";"5.389444703";"52.14976381";NA
"2137";"A001p";"Midsland";"5.302439304";"53.39428642";NA
"2138";"Q102p";"Sint Antoniusbank";"5.74358329";"50.86731168";NA
"2139";"L318p";"Stramproy";"5.737758762";"51.20425801";NA
"2140";"L102p";"Ravenstein";"5.657414504";"51.80133086";NA
"2141";"F077p";"Urk";"5.599643493";"52.66470724";NA
"2142";"B046a";"Minnertsga";"5.581228748";"53.25458335";NA
"2143";"L211p";"Leunen";"5.976956997";"51.51404071";NA
"2144";"L116p";"Beek";"5.924248765";"51.83126921";NA
"2145";"L023p";"Arnhem";"5.915060627";"51.99181954";NA
"2146";"F086p";"Rouveen";"6.193451543";"52.61822596";NA
"2147";"G279a";"Zieuwent";"6.523611931";"52.01556907";NA
"2148";"G246p";"Lochem";"6.419410588";"52.16363949";NA
"2149";"G012a";"Nieuw-Buinen";"6.957796361";"52.96899134";NA
"2150";"K234p";"Wechelderzande";"4.78596";"51.26409";NA
"2151";"P154p";"Outgaarden";"4.92041";"50.76668";NA
"2152";"46636";"Hooge";"8.54807";"54.56544";NA
"2153";"46759";"Oland";"8.68817";"54.67512";NA
"2154";"46773";"Mönkebüll";"8.9627";"54.68729";NA
"2155";"46888";"Archsum";"8.39404";"54.87351";NA
"2156";"47862";"Helgoland";"7.89033";"54.18146";NA
"2157";"B079p";"Zurich";"5.399843633";"53.11515504";NA
"2158";"F036p";"Oudemirdum";"5.533128219";"52.85769372";NA
"2159";"F003p";"Woudsend";"5.62681563";"52.94759472";NA
"2160";"B084p";"Wommels";"5.58524699";"53.1106306";NA
"2161";"B094p";"Grou";"5.844065009";"53.09839554";NA
"2162";"B024b";"Wijns";"5.821956176";"53.26890922";NA
"2163";"B099a";"Opeinde";"6.084412694";"53.13743333";NA
"2164";"B014p";"Paesens";"6.093934287";"53.40346052";NA
"2165";"46914";"Sophiental";"9.219841331";"54.86065676";NA
"2166";"46938";"Lysabbelholz (Lysabildskov)";"10.05498563";"54.890212";NA
"2167";"46968";"Norder Wilstrup (Nørre Vilstrup)";"9.516654093";"55.20608212";NA
"2168";"47007";"Jerpstedt (Hjerpsted)";"8.650234974";"55.02069458";NA
"2169";"47048";"Hagenberg (Havnbjerg)";"9.795126627";"55.03833167";NA
"2170";"47052";"Hellwitt (Helved)";"9.95740645";"54.99982393";NA
"2171";"47057";"Kamptrup (Kamtrup)";"8.920728696";"55.33493948";NA
"2172";"47114";"Aarö (Årø)";"9.736882154";"55.26116264";NA
