Ort::Longitude;Ort::Latitude;Ort::REDE_GIDs;Ort::Sprache;Bogennummer;Ort::Name;Transliteration WS 36;Wortform WS 36;Stammvokal WS 36;Stammvokal Überprüfung;Kategorie;Anmerkungen WS36
8,61148;50,49416;99544;1;27835;DORNHOLZHAUSEN;Waos setze do für Vihelcher owe off dem Mäŭerche?;Vihelcher;ih;;;
20,09633;54,14074;160680;1;2800;KRZYKALY;Was kuckn da fer Vogelches bowe off dam Mauache?;Vogelches;o;;;
8,91206;50,51945;99674;1;28010;NONNENROTH;Woas sezze doa ferr Viel'chern off d'm Mäuerche?;Viel'chern;ie;;;
9,14246;50,51819;100679;1;28027;GÖTZEN;Woas setze do fear Väigelchen owe of deam Mäuerche?;Väigelchen;ä;Korrektur: äi;;
9,38635;50,53509;99217;1;28045;ALTENSCHLIRF;Boasz setze doa für Vugelerje owe uff deäm Mäuerje?;Vugelerje;u;;;
9,67469;50,55356;97303;1;28063;FULDA;Bos setze do für Vöellerche obe of dem Mäuerche?;Vöellerche;öe;;;
9,93294;50,55401;99744;1;28080;RUPSROTH;Bo[s] setze do für Vögelerje owe of em Müwerje;Vögelerje;ö;;;
10,19182;50,57012;141319;1;28107;GERTHAUSEN;Woas sitze doa für Vögelche obe off dem Wäuerle.;Vögelche;ö;;;
20,36457;54,08463;162247;1;2817;MAWRY;Was sötze do fär Fägelche bowe offem Mäuache?;Fägelche;ä;;;
17,24179;53,90401;152192;1;282;ZOLNA;Wat sitte do för Voigelkes bowen upp dem Mueke?;Voigelkes;oi;;;
20,66023;54,12332;160459;1;2827;SARNOWO;Was huckn doch fer Fägel bowe off dem Mauache.;Fägel;ä;;;
8,59958;50,66884;98188;1;28278;KRUMBACH;Woas setze do ver Vigilcher owe of dem Mäuerche?;Vigilcher;i;;;
8,86344;50,67498;100459;1;28298;LONDORF;Woas setze do fir Vichelch'r owe uff d'm Mäuerche?;Vichelch'r;i;;;
9,08908;50,69377;95342;1;28315;OTTERBACH;Woas setzn doh vehr Vögelchar ohwa off dem Mäuercha?;Vögelchar;ö;;;
9,42007;50,7215;97612;1;28330;SCHWARZ;Boass setze doa für Vöhelchen owe off demm Miherche.;Vöhelchen;öhe;eventuell nur ö?;;
9,65184;50,70307;98359;1;28346;GROSSENMOOR;Bo͡as setze do fir Vegelerche owe of dämm Mié(r)che?;Vegelerche;e;;;
9,89733;50,71974;95571;1;28358;RASDORF;Bos setzä do für Vöällerchä owä off dem Mīärchä.;Vöällerchä;öä;;;
10,16738;50,70277;140563;1;28369;WIESENTHAL;Baos setze dao föür Vögelerchen obe offn Müwerche?;Vögelerchen;ö;;;
8,55685;50,82511;95706;1;28392;HERZHAUSEN;Wos sitze do fir Vel'cher owe off 'm Mauerche?;Vel'cher;e;;;
20,94413;54,10143;149706;1;2846;LEDLAWKI;Wat hucke do=a fa Vägel op dem Miuake.;Vägel;ä;;;
17,75803;53,87662;373273;1;285;KOSOBUDY;Wat sette da fer Fäjelkis uf ove of de Mur?;Fäjelkis;äj;;;
8,84606;50,86045;101112;1;28568;BETZIESDORF;Wo͡as sitze do vär Vigelchen owe off 'm Mäierche;Vigelchen;i;;;
9,11693;50,85178;98606;1;28589;NEUSTADT (HESSEN);Wos sötze do fer Veuelcher owe off demm Müerchen;Veuelcher;eu;;;
9,34378;50,87003;96213;1;28605;NEUKIRCHEN;Bo͡as setze do fehr Veelerche owe off d'm Mierche.;Veelerche;ee;;;
9,64613;50,89148;98442;1;28623;GITTERSDORF;Bos setze do ferre Vegelerche owe off dem Mierche?;Vegelerche;e;;;
9,92366;50,8871;95036;1;28640;HERFA;Bas setze da vär Viellerche owe off dem Mierche?;Viellerche;ie;;;
10,14264;50,87761;140225;1;28651;FRAUENSEE;Bos setze do verr Vehlerchä oube üff däm Mührchä?;Vehlerchä;eh;;;
18,09997562;53,88253175;541516;1;289;KￃﾖNIGSWIESE (LEￅﾚNA HUTA);Wat sitte do fä Vägeltjes bowen up däm Muätje?;Vägeltjes;ä;;;
22,62853;54,10033;153681;1;2900;BORAWSKIE;Wat hoke da far Vägelkes boawe obb de Murke?;Vägelkes;ä;;;
19,46122;53,6373;370457;1;2906;ZABROWO;Wat sitte do va Vegelkes boven op dem Mieke?;Vegelkes;e;;;
18,40028;53,85127;532570;1;291;LUBICHOWO;Wat sittä doh ferr Vogeltchis bowen upp dem Muähtchä?;Vogeltchis;o;;;
19,76793;53,66096;148723;1;2916;STANOWO;Was sêtze do͡u für Vögelches ǒff dem Mauerchen;Vögelches;ö;;;
19,75882;53,49803;147607;1;2923;FIJEWO;Was setze do fer Vogelche oben of dem Mauerche?;Vogelche;o;;;
19,98230035;53,32705066;535107;1;2935;GROￃﾟ KOSCHLAU;Was setze dau forr Vegelches obe offdem Mauerche.;Vegelches;e;;;setze: z sehr nah an t/hat keinen richtigen Kopf
19,79497;53,81492;162449;1;2955;LIKSAJNY;Was sötze doa vor Vögelches obe off dem Mauerche?;Vögelches;ö;;;
20,06956;53,7834;158754;1;2962;MOLZA;Was sitze dau ferr Vögelche oben offem Mauerche?;Vögelche;ö;;;
20,32869;53,80238;370398;1;2970;WARKALY;Was sötze do fer Fögel bowe ofem Mäuache?;Fögel;ö;;;
19,4496;53,83722;170412;1;2996;BUCZNIK;Was setze do für Vögelches obe off dem Mäuerche;Vögelches;ö;;;
18,94320745;53,86393989;534658;1;300;MONTAUERWEIDE;Wat sette dor vär Vögelkes bowe op dat Muerke?;Vögelkes;ö;;;
13,61357;48,48026;3435;1;300660;SANKT ROMAN;Was sitzt denn dort für a Vogl auf da Maua?;Vogl;o;;;
13,34504897;47,58758807;544193;1;301042;RIGAUS;Was sitznd da für Vögei obm auf den Mäuerl?;Vögei;ö;;;
21,17506;53,91539;373035;1;3058;ZYNDAKI;Wat huke da de Vegelkes bowe ob dem Muake.;Vegelkes;e;;;
19,52713;53,98486;524457;1;3069;RYCHLIKI;Was sötze do͡a forr Vögelches obe off dem Mäuerche?;Vögelches;ö;;;
19,80014;53,96474;373009;1;3083;CHOJNIK;Was sötze dăō forr Vögel obe off'm Mäuerche.;Vögel;ö;;;
20,07338;53,96624;374079;1;3093;KSIAZNIK;Was sĕtze dao vorr Vĕgelches obe off dem Mauerche?;Vĕgelches;ĕ;;;
20,36658;53,95943;372153;1;3111;GLOTOWO;Was sötze do fer Vägelche bowe off dam Mäuache?;Vägelche;ä;;;
15,54345;53,93552;532196;1;312;RYMAN;Wat sitta doa fa Vogelka bowen up de Mua.;Vogelka;o;;;
20,64327;53,94733;150886;1;3122;DERC;Was setze do ferr Vögelche bowe off dahm Maiache?;Vögelche;ö;;;
7,46276;49,27843;94829;1;31677;BATTWEILER;Waß sitze do farr Vĕ̆gelcher owwe uff dem Meierche.;Vĕ̆gelcher;ĕ̆;;;
7,71516;49,31178;96973;1;31695;HELTERSBERG;Was sitze do for Vögelcher owe uff dem Meierche?;Vögelcher;ö;;;
8,00924;49,26181;95870;1;31700;RAMBERG;Was sitzen do for Vögelcher owe uf dem Mäuerle?;Vögelcher;ö;;;
8,25607;49,30486;98557;1;31719;GEINSHEIM;Was sitzen do ferr Vöhelcher obbe uff'm Mäuerle?;Vöhelcher;öh;;;
6,16901;49,35763;522565;1;31737;DIEDENHOFEN;Wat setzen elo fir Vīlcher uawen opp der Mauer?;Vīlcher;ī;;;
6,44506;49,36868;35323;1;31765;LAUMESFELD;Wat setzen elo fier Vuelen u|ewem opp dém Meierchen?;Vuelen;ue;;;
6,70066;49,39426;99134;1;31789;BECKINGEN;Watt setzen la farr Vilcher öwen off där Meierchen?;Vilcher;i;;;
6,95094;49,41341;98246;1;31800;CALMESWEILER;Wat setzen elo vor Vichel owen of d'm Meierchen.;Vichel;i;;;
7,21036;49,40694;96789;1;31824;STEINBACH BEI OTTWEILER;Waß sitze do for Völcher owwe uf dem Maierche.;Völcher;ö;;;
7,453633274;49,44090624;534156;1;32019;DIETSCHWEILER;Was sitzen da für Vögelchen oben auf dem Mäuerchen?;Vögelchen;ö;;;
7,69141;49,47033;95390;1;32040;SIEGELBACH;Was sitze do for Vögelcher owe uff dem Mäuerche?;Vögelcher;ö;;;
7,938705171;49,49097128;534148;1;32053;ALSENBORN;Was sitzen do forr Vöchelcher owe uff dem Mäuerche?;Vöchelcher;ö;;;
8,22634;49,48944;100047;1;32067;ERPOLZHEIM;Was sitzen do forr Vöglcher owe uff dem Mäuerche.;Vöglcher;ö;;;
6,40407;49,5531;99746;1;32085;KREUZWEILER;Wat setzen lo für Vügelcher uven ob d'r Mauer.;Vügelcher;ü;;;
6,68176;49,56202;99897;1;32102;GREIMERATH;Wat setzen elo fir Vigelcher ob dem Maierchen?;Vigelcher;i;;;
6,92447;49,57302;96919;1;32119;OBERLÖSTERN;Wat setzen elo vor Vigelcher uwen off dem Mäuerchen?;Vigelcher;i;;;
15,82486;53,93499;370644;1;324;PODWILCZE;Wat sitte daue vo͡a Vöggelkes bauwen uppem Mueke?;Vöggelkes;ö;;;
21,20504;54,0744;159092;1;3254;JURKOWO;Wat hucke da sa Vögelkes bowa ob dem Muake?;Vögelkes;ö;;;
21,49172;54,03376;153053;1;3267;POZARKI;Wat hucke da fer Vögelkes bowe op dem Muerke.;Vögelkes;ö;;;bowe: e eher schwarzer Fleck
22,10641;54,0154;158788;1;3272;GAWLIKI WIELKIE;Wat hukke do fär Vägelkes bowe opp dem Murke?;Vägelkes;ä;;;
22,3218;53,99686;371988;1;3280;SWIETAJNO;Wat huke do fer Vägelkes boowe ob de Muerke?;Vägelkes;ä;;;
6,73469;49,07384;28534;1;32855;ALTVILLER;Wos sitzen do fa Végelcha owĕn uf d'm Mierchen.;Végelcha;é;;;
7,00819;49,0745;30265;1;32883;WOUSTVILLER;Was hucke dō fare Vȫggel ōwe uff der Miērche.;Vȫggel;ȫ;;;
21,20448314;55,71965786;522636;1;3301;BARSCHKEN;Wat hukke da fa Vägelkes boawe op dem Muake?;Vägelkes;ä;;;
7,27065;49,0973;27168;1;33035;RIMLING;Was far Vègélché sitzé da̩ uf dem Mürél. ;Vègélché;è;;;
21,36403742;55,68662072;522639;1;3304;DAWILLEN;Watt sötte da farre Vögelkes bowe opp deh Muerke?;Vögelkes;ö;;;
7,5068;49,10219;32484;1;33055;ROPPEVILLER;Was sitze do for Veglcher owe uf dem Mirel. ;Veglcher;e;;;
7,77869;49,15063;100274;1;33064;DAHN;Was huckèn do vèr Vögélchèr uff dèm Mäuèrlé?;Vögélchèr;ö;;;
21,28926499;55,59351795;522647;1;3309;DITTAUEN;Wat hucke da far Vägelkes bawe op det Muerke.;Vägelkes;ä;;;
8,00686;49,13025;93935;1;33102;GLEISZELLEN;Was sitzen do fer Vögelich owe uf dem Meierche?;Vögelich;ö;;;
8,25289;49,15197;95790;1;33111;HERXHEIMWEYHER;Was sitzen do ver Vöchelche owe uff dem Maierle?;Vöchelche;ö;;;
6,44747;49,20661;30840;1;33126;GUINKIRCHEN;Wat sitzen lah v'r Viewelch'r uff d'r glehn Muhr?;Viewelch'r;ie;;;
6,69829;49,24256;100041;1;33146;ÜBERHERRN;Wat sitzen dann lo hinnen for Figelcher owen uf der Mäuerchin;Figelcher;i;;;
6,97751;49,24585;94013;1;33159;MALSTATT;Was sitze da fer kläne Vögel oben uff der Mauer.;Vögel;ö;;;
21,48403217;55,55113505;522665;1;3318;DEEGELN;Wat hukke da för Vägelkes boawe opp dat Mierke?;Vägelkes;ä;;;
7,19974;49,24303;96131;1;33185;NIEDERWÜRZBACH;Wos sitze do for Völgelcher owe uf em Meierche. ;Völgelcher;ö;;;
8,95083;49,68248;94479;1;33331;STEINBUCH;Was sitzen do vur Vöjel owe uf dem Mäuerche?;Vöjel;öj;;;
9,22005;49,68886;86306;1;33346;BREITENDIEL;Was sitza do f'r Vö̱găli oba uff'm Mäu'rla?;Vö̱găli;ö̱;;;
9,46691;49,69109;133241;1;33364;HUNDHEIM;Wo̰s sitze do vor Vöchĕlī uf dem Mäuerle?;Vöchĕlī;ö;;;
9,72212;49,71075;84346;1;33381;STEINBACH;Was sitze do͜e für Vö͜egeli obe uff den Mäuerle?;Vö͜egeli;ö͜e;;;
10,00107;49,72382;87569;1;33400;EIBELSTADT;Woas sitza doa for Vögali oba auf dan Mäuarla.;Vögali;ö;;;
20,92690302;55,23177528;535122;1;3342;PILLKOPPEN;Wat hucke da fer Vägelkes oppe Muhrke?;Vägelkes;ä;;;
10,24405;49,72856;89128;1;33420;RￃﾖDELSEE;Wos für Vögeli sitzen da ob'n auf dem Mäuerla?;Vögeli;ö;;;
21,26894734;55,19209992;522717;1;3343;KARKELN;Wat hukke da vorr Vägelkis bawe opp dat Murke.;Vägelkis;ä;;;
21,42381135;55,21041379;522719;1;3345;DￃﾜNEN (ACKMENISCHKEN);Wat söte dä Vägelkes bowe op dem Murke.;Vägelkes;ä;;;"dä: ä nicht eindeutig, laut Karte 177; bowe: w nicht eindeutig, evtl. borve/boeve? Laut Karte 75 we; Murke: u aus ü korrigiert"
21,72199295;55,21450357;522727;1;3351;PLEINE;Wat hucke doa far Vägelkes boawe oppet Muerke?;Vägelkes;ä;;;Muerke: vertikaler Strich zwischen u und e
8,47034;49,83533;96448;1;33605;ERFELDEN;Wo͡as sitze doh für Vögelchen owe off dem Mäuerche?;Vögelchen;ö;;;
8,69787;49,8339;97042;1;33614;TRAISA;Wos sitze do fur Vöelcha obe of dem Meierche?;Vöelcha;öe;;;
22,0268655;55,19542009;522740;1;3362;CULLMEN-KULKEN;Wat hucke doa förr Vähgelkes boawe opp dat Muhrke?;Vähgelkes;äh;;;
8,96256;49,84068;100587;1;33631;HEUBACH;Woß sitze do uwwe uf d'm Meierche forr Vichelch'n?;Vichelch'n;i;;;
20,85374118;55,15623681;540914;1;3364;ROSITTEN (RYBACHIY);Wat sette da veh Vägelkes op dem Muerke.;Vägelkes;ä;;;
9,20105;49,85922;90366;1;33648;HOFSTETTEN;Wa̰s sitze do fer Vegeli dobe uff dem Maierle.;Vegeli;e;;;
9,49031;49,86977;93143;1;33660;BISCHBRUNN;Wa̰s sitza do̰ für Vöügeli ouba uff m Mäuerla?;Vöügeli;öü;;;
9,69494;49,85804;77833;1;33677;BIRKENFELD;Wås sitza då für Vöücheli ouba uffe Mäuerle.;Vöücheli;öü;;;
10,01031;49,88363;85120;1;33692;RUPPRECHTSHAUSEN;Wos sitza da̰a für Vöigeli auf darn Mäuerla!;Vöigeli;öi;;;
10,22647;49,88995;83058;1;33711;GAIBACH;Wos sitz'n da für Vöügali ob'm auf dan Mäüerla?;Vöügali;öü;;;
8,41048;49,9948;97074;1;33725;RÜSSELSHEIM;Wo(a)s sitze do ferr Ve=elcher uwe uff dem Bemche?;Ve=elcher;e;;;
8,66668;49,98671;100262;1;33741;LANGEN (HESSEN);Was sötze do für Vögelcher owwe off dem Mäuerche?;Vögelcher;ö;;;Was: (a-o)
8,49951;49,30106;131656;1;33849;ALTLUSSHEIM;Was hoggḛn dò vor Vö̆chelé owḛn uf em Mäuerle?;Vö̆chelé;ö̆;;;
8,75841;49,319;132491;1;33860;SCHATTHAUSEN;Wās sitzä dō vor Vögelin owä uff dĕm Mäuerlä?;Vögelin;ö;;;
22,28508079;55,1405652;522769;1;3387;SASSENHￃﾖHE (AUGSGIRREN);Wat hukke da forr Vägelkes bawe opp dem Muhrke?;Vägelkes;ä;;;"bawe: b korrigiert (aus o?); opp: pp haben keine richtigen Köpfe"
9,00823;49,3472;131042;1;34001;DAUDENZELL;Waß sitze do fa Vegl owe uff dem Meierle.;Vegl;e;;;
9,25406;49,34748;127680;1;34015;BILLIGHEIM;Was sitze do for Vögelche uff dem Mäuerche?;Vögelche;ö;;;
9,48669;49,36603;132998;1;34025;OBERKESSACH;Was sitze do für Vögeln uf dem Mäuerle.;Vögeln;ö;;;
9,75131;49,37199;127424;1;34044;AILRINGEN;Was hocket do für Vöcheli uf dem Mäuerli.;Vöcheli;ö;;;
10,04968;49,41216;131053;1;34058;LICHTEL;Was hocka̰ do vor Vöchele ouwa̰ uf den Mäuerle?;Vöchele;ö;;;
10,29855;49,39891;80976;1;34065;WINDELSBACH;Wŏs sitza doa fĕr Vö̆geli ouba of'm Mäuerla?;Vö̆geli;ö̆;;;
8,44734;49,48099;98443;1;34076;LUDWIGSHAFEN AM RHEIN;Was sitzḛ̆ dō fōr Vöchelcher ŏwĕ uff’m Meier’che?;Vöchelcher;ö;;;
8,72439;49,49399;131624;1;34096;URSENBACH;Wa̮s sitzé do for Vüjélén o̮wè uff dém̄ Meierlè.;Vüjélén;üj;;;
8,96544;49,52482;100198;1;34216;GAMMELSBACH;Was sitze do die Vejelen owe ufem Meiele.;Vejelen;ej;;;
9,2439;49,53425;131022;1;34228;RUMPFEN;Was setzen da for Vögli oben uf den Mauern?;Vögli;ö;;;
9,5049;49,53499;133647;1;34235;GERICHTSTETTEN;Woa̲s sitze do für Vö̆gīlĭ owa uf dem Mäuerle?;Vö̆gīlĭ;ö̆;;;
10,85747;52,07227;109286;1;3424;BEIERSTEDT;Wat sit't (denn) da får Vöggelkens bōben op der Mūre. (Mäuerchen n͟ic͟h͟t gebräuchlich!);Vöggelkens;ö;;;
9,73105;49,54759;127954;1;34247;KÖNINGSHOFEN;Wos sitzä doa for Vöügäli ouwa ufem Mäüerla?;Vöügäli;öü;;;
10,00364;49,53411;71509;1;34266;AUFSTETTEN;Wos sitza daa für Vöagali ouba auf dan Mä̲ur̲la?;Vöagali;öa;;;
10,26555;49,57552;85270;1;34288;WEIGENHEIM;Wos hocka da fer Veïgali uff dem Mäuerla?;Veïgali;eï;;;
8,44622;49,66245;98888;1;34305;BOBSTADT;Was sitzen dou vor Vögelcher owe of usem Meierchen.;Vögelcher;ö;;;
8,71527;49,65645;99179;1;34321;MITTERSHAUSEN;Waos sitze do for Vechelchin owe uf m Meierche.;Vechelchin;e;;;
16,14955;53,95055;148262;1;344;MODROLAS;Wat sitta daa vo Väugelkes bawen up demm Müaka;Väugelkes;äu;;;
8,52712;49,00389;132448;1;34447;BERGHAUSEN;Wăß sitza̠ dō fŏr Vé̠ga̠lè d’roba̠ ŭf a̠m Meia̠rlé.;Vé̠ga̠lè;é̠;;;
9,26281;49,02206;132319;1;34503;WINZERHAUSEN;Was sitzet uf dem Mäuerle d'oba für Vögela?;Vögela;ö;;;
9,540869694;49,05526871;544414;1;34522;LIEMERSBACH;Was sitza̰ do̊ für Vöga̰la̰ owa̰ uf dem Mäuerle.;Vöga̰la̰;ö;;;
9,76976;49,02851;129426;1;34535;EUTENDORF;Was sitza̰t do̰a vorr Vöcha̰la̰ oba̰ uffém Mäuerlé.;Vöcha̰la̰;ö;;;
10,03779;49,07016;133651;1;34545;HONHARDT;Was setza da vor Vögelich oba auf dem Meierli?;Vögelich;ö;;;
10,29368;49,06036;84337;1;34557;SEGRINGEN;Was sètze doa fir Vegeli obbe (=owwe) uf den Meierle?;Vegeli;e;;;
8,48928;49,16535;132099;1;34566;GRABEN;Was hockan do vor Vegelen obă̰n uffem Meierle.;Vegelen;e;;;
8,75076;49,17902;129784;1;34707;ODENHEIM;Was sitza do howa for Vegelen uf’m Maierle?;Vegelen;e;;;
9,04557;49,17711;131137;1;34734;MASSENBACHHAUSEN;Was sitze do vor Vegele ŏwe uff dem Maierle?;Vegele;e;;;
9,259617235;49,17403608;544422;1;34750;BINSWANGEN;Was sitza do für Vöcheli oba̰ ufm Mäuerla̰?;Vöcheli;ö;;;
9,50581;49,20179;132484;1;34773;ÖHRINGEN;Was sitză̰ (hōckă̰) dō for Vĕchă̰lĭch dōhŏwă̰ ŭff(a̰)m Meī(ă̰)rlé?;Vĕchă̰lĭch;ĕ;;;
9,77159;49,22127;130602;1;34791;DÖTTINGEN;Was sètze do̰a̰ for Vö̮chelich uf̮ dem Mäuerle?;Vö̮chelich;ö̮;;;
10,00529;49,21815;131563;1;34802;GAGGSTATT;Waß fir Vöchelich sätzè owè uf den Maierli?;Vöchelich;ö;;;
10,30317;49,2154;83055;1;34818;DORFGￃﾜTINGEN;Wos hocka doa fur Vöigeli ouba ufm Meierla?;Vöigeli;öi;;;
10,55891;49,05667;86624;1;34838;RￃﾖCKINGEN;Was setzen do für Vögeli oba of den Mäuerla?;Vögeli;ö;;;
10,79788;49,07592;90276;1;34855;WINDSFELD;Was setzen da vor Vūgel drom auf den Mäuerla.;Vūgel;ū;;;
11,05857;49,0799;93045;1;34872;ETTENSTATT;Was sitzn da für Vīgĕlĭ ăf 'n Meierla.;Vīgĕlĭ;ī;;;
11,29856;49,08918;78399;1;35003;UNTERMￃﾄSSING;Wos sitzn dou füar Vögl om of dan Maiala.;Vögl;ö;;;
11,56796;49,10204;74152;1;35011;GIMPERTSHAUSEN;Wos sitzen da für Vögel oben auf dem Mäuerchen.;Vögel;ö;;;
11,80902;49,09535;71608;1;35026;BERATZHAUSEN;Wos sitzen den füa Vegala om af dean Meierl.;Vegala;e;;;
12,0673;49,1151;73344;1;35035;EITLBRUNN;Wos sitze denn da̱u̱ für Vögela o̱u̱m aufm Maüerla?;Vögela;ö;;;
12,30395;49,09295;91348;1;35046;ALTENTHANN;Was sitz'n da för Vögelchen ob'n auf dem Mäuerchen?;Vögelchen;ö;;;
10,54482;49,22796;92821;1;35055;RAUENZELL;Was sitzn da für Vögele oben aufn‘ Mäuerla?;Vögele;ö;;;oben: obna
10,77453;49,23381;91279;1;35067;ISMANNSDORF;Wos sătzen doa drobn off den Meierla for Vagali?;Vagali;a;;;
16,41182;53,94692;162750;1;351;SMECINO;Watt siddä dâ vŏ Voigelkĕ bawen up dem Muickä̆.;Voigelkĕ;oi;;;"Voigelkĕ: k untypisch; Muickä̆: ä eher schwarzer Fleck"
10,59503;52,0891;106358;1;3516;BORNUM;Wat sitt't da vor Vögelken up den Mäuerken?;Vögelken;ö;;;
11,05323;49,26665;70858;1;35165;BￃﾜCHENBACH;Wos hokn dou für Vügeli afm Mäuerla?;Vügeli;ü;;;
11,30851;49,26458;79457;1;35168;SELIGENPORTEN;Was sitz'n dau für Vögala af dem Mäuerla?;Vögala;ö;;;
11,58242;49,26041;81535;1;35188;GￃﾜNCHING;Wos sitzn dao für Vigala om afm Mäuerl?;Vigala;i;;;
11,83645;49,28746;83858;1;35195;ADERTSHAUSEN;Wos füa Vechala sitzn af den Meierl om?;Vechala;e;;;
12,07574;49,27923;84806;1;35204;WIEFELSDORF;Wos sitzn do für Vögerl om aff dem Mäuerl?;Vögerl;ö;;;
12,3034;49,26958;75662;1;35211;BODENWￃﾖHR;Wos sitzn denn döu für Vechala o̰m afm Weierl?;Vechala;e;;;
10,50832;49,40157;90207;1;35223;FLACHSLANDEN;Wos hocken da für Vögeli droubn auf den Meierla?;Vögeli;ö;;;
10,78893;49,40409;70872;1;35236;GROSSHABERSDORF;Wos hockn dort für Viegala obm afn Meierla?;Viegala;ie;;;
11,26115;49,41257;88899;1;35254;BIRNTHON;Wos hockn dâu fier Viegela dâu ūm aff den Maierla.;Viegela;ie;;;
11,03657675;49,41647082;544228;1;35339;RￃﾖTHENBACH;Wos sitz'n dau für Vigela ubn af'm Mäuerla?;Vigela;i;;;
11,54411;49,42912;77160;1;35377;ALFELD;Wos sitz'n da-u fia Vigala um af den Meia-l?;Vigala;i;;;
11,75991;49,43993;92487;1;35382;AMMERTHAL;Wos sitz'n dou für Vöchala om af'm Mä̲ua̮la?;Vöchala;ö;;;
12,05548;49,43541;76222;1;35393;TRISCHING;Was sitzn da füra Vogl auf dem Mäuerl.;Vogl;o;;;
10,51095;49,58186;77313;1;35517;UNTERNESSELBACH;Wos hockn doa ver Vögeli ob'n af'm Mäuer la?;Vögeli;ö;;;Mäuer la: eigtl. Mäuerla
10,76904;49,58998;92619;1;35524;OBERREICHENBACH;Wŏs sè̆tzn da fö Vēgĕlă obn ăf'n Meierla?;Vēgĕlă;ē;;;
11,04964;49,59343;85286;1;35544;BUCKENHOF;Wos sitza do for Vögola aufn Mäuorla ohm?;Vögola;ö;;;
11,2727;49,58234;80296;1;35562;KIRCHRￃﾖTTENBACH;Wos sitzn dou fir Vigala afm Meiala?;Vigala;i;;;
11,52376;49,59651;72938;1;35571;HARTENSTEIN;Was sitzn dou für Vüchala obm af den Maüerla?;Vüchala;ü;;;
11,7912;49,607;86320;1;35577;SCHLICHT;Wos sitzn denn dau für Vegl obn auf der Mauern.;Vegl;e;;;
11,15611;52,09298;121880;1;3558;BECKENDORF;Watt sìtt'n da vorr Vögolkens boben op de lütge Mure?;Vögolkens;ö;;;
12,01846;49,59211;80555;1;35585;KOHLBERG;Wos sitzn dou für Vogala drom afm Mäuerla?;Vogala;o;;;
12,31766;49,60633;78547;1;35597;OBERLIND;Wos sitzn doufür Vöchala drobm af dem Mēiălā.?;Vöchala;ö;;;
16,6593432;53,9295732;534872;1;356;PORST;Watt sitta da fä̊͡ua Vä̊͡ugelkes bawen upp demm Muikå?;Vä̊͡ugelkes;ä̊͡u;;;
10,47624;49,74814;73801;1;35710;HAAG;Wos satzn da va Vögel auf den Mäuărla.;Vögel;ö;;;
11,43652;52,09266;121079;1;3572;DOMERSLEBEN;Wat sitten da vor Vögelkens boben up dat Mureken?;Vögelkens;ö;;;
10,77547;49,75347;88467;1;35729;MￃﾜHLHAUSEN;Wos sitzen do für Vögel oben auf den Mäuerla.;Vögel;ö;;;
11,03;49,76363;85428;1;35755;PAUTZFELD;Wos sitzen do fe Vügela doma auf de Mauen?;Vügela;ü;;;
11,26105;49,76878;84090;1;35762;MOGGAST;Wós sitz'n do für Vögela ob'n auf dem Mäuerla?;Vögela;ö;;;
11,5433;49,75642;86952;1;35778;PEGNITZ;Wos sitz'n dou für Vig'l umma auf 'm Mäuerla?;Vig'l;i;;;
11,82038;49,78699;78377;1;35791;SPEINSHART;Wos sitz'n dou für Vöchĕla om auf dem Meierla?;Vöchĕla;ö;;;
12,03638;49,77975;92020;1;35799;FRIEDERSREUTH;Wos sitz'n dåu füa Viachala aaf' n Meiala uab'n?;Viachala;ia;;;aaf' n: aaf ‘n
12,31033;49,78557;80913;1;35807;PLￃﾖSSBERG;Wos sitzn da für Vögela ouben aufn Mäuerla?;Vögela;ö;;;
10,49998;49,88641;78900;1;35824;GEUSFELD;Wos satze doa für Vogeli om auf dam Mäuerle?;Vogeli;o;;;
10,77167;49,90142;80879;1;35843;TￃﾜTSCHENGEREUTH;Wos sitzn do für Vögeli om aufn Mäuè(r)la?;Vögeli;ö;;;
11,00996;49,9114;92918;1;35857;LITZENDORF;Wos sitzn do foa Vögala om aufn Mäuala?;Vögala;ö;;;om: eigtl. o m
11,6759;52,10371;126882;1;3592;PRESTER;Wat sitten da vor Väjelchen ohm opp'n Muerchen?;Väjelchen;äj;;;Väjelchen: j hat keinen Punkt
11,29084;49,93687;83906;1;36007;HOLLFELD;Wos sitzn do füa Vöchala um auf'n Mäuala?;Vöchala;ö;;;
11,51595;49,93435;73059;1;36017;DONNDORF;Wos sitz'n do für Vögela ubn auf n Mäuerla.;Vögela;ö;;;für: füe
11,78525;49,922;91734;1;36039;KIRCHENPINGARTEN;Was setza dau füa Vigela um af dem Mäuerl?;Vigela;i;;;Was setza: Wos setzn
12,0609;49,93217;77978;1;36049;HOHENHARD;Wos sitz'n dao füa Vi͡agl om afn Mäual.;Vi͡agl;i͡a;;;om: am
12,2854;49,94685;71694;1;36056;LEONBERG;Wos sitzen daou fià Viàgala u͜am àf dean Meiala?;Viàgala;ià;;;
