"";"Bogennummer";"Ort..Name";"Ort..Longitude";"Ort..Latitude";"Typ"
"1135";18003;"GￃﾖLLNITZ (GELNICA)";"20.93372629";"48.85146308";"u | e"
"1136";24466;"LￃﾜDERBACH";"10.13366";"51.0732";"u | e"
"1137";25876;"STEINBACH";"8.10298";"50.47351";"u | e"
"1138";27074;"SCHAMEDER";"8.29625";"50.99744";"u | e"
"1139";27507;"CRATZENBACH";"8.38494";"50.32567";"u | e"
"1140";36159;"MEISTRATZHEIM";"7.54397";"48.44858";"u | e"
"1141";5827;"KRￃﾖSSULN";"11.98998";"51.12268";"u | e"
"1142";5863;"MICHELWITZ";"12.28344";"51.10735";"u | e"
"1143";6105;"ALLERSTEDT";"11.44421";"51.25372";"u | e"
"1144";6116;"GLEINA";"11.72101";"51.25779";"u | e"
"1145";6129;"KLEINKAYNA/KLEINKAINA";"11.95713904";"51.27790491";"u | e"
"1146";6371;"MITTELHAUSEN";"11.46135";"51.43458";"u | e"
"1147";6610;"VATTERODE";"11.43281";"51.60078";"u | e"
"1148";7225;"KOSILENZIEN";"13.33731";"51.45449";"u | e"
"1149";8075;"LANGEBRￃﾜCK";"13.84034";"51.12603";"u | e"
"1150";8272;"FUCHSHAIN";"12.53059";"51.28331";"u | e"
"1151";9314;"ZIELONA GORA";"15.51036";"51.93807";"u | e"
"1152";1139;"GLISZCZ";"17.73634";"53.22735";"o | ä"
"1153";17029;"LOHHￃﾄUSER (SLATINA)";"12.52743214";"49.93203052";"au | ai"
"1154";17281;"DOBRZAN (DOBￅﾘANY)";"13.29099949";"49.65550872";"au | ai"
"1155";17942;"GUNDRUM (KOMOￅﾘANY)";"16.90652995";"49.21777218";"o | ä"
"1156";18454;"HOFERN";"15.90257";"48.77849";"o | ä"
"1157";1977;"FUCHSBERG (SEMￃﾋNOVO)";"20.75395508";"54.59520723";"o | ä"
"1158";21105;"PREUSSISCH STRÖHEN";"8.64674";"52.50044";"ou | ö"
"1159";2200;"NARMELN (POLSKI)";"19.67147972";"54.46957437";"o | ä"
"1160";2204;"LEYSUHNEN (ￅﾠￄﾌUKINO)";"19.84999981";"54.46997869";"o | ä"
"1161";22407;"SCHENKENHORST";"11.39427";"52.6017";"ou | ö"
"1162";23207;"WALTROP";"7.39916";"51.62422";"ou | ö"
"1163";2409;"TRAUSEN (LIPNYAKI)";"21.28673749";"54.40141987";"au | ai"
"1164";27135;"WENIGHÖSBACH";"9.19134";"50.02903";"ou | ö"
"1165";28651;"FRAUENSEE";"10.14264";"50.87761";"ou | ö"
"1166";289;"KￃﾖNIGSWIESE (LEￅﾚNA HUTA)";"18.09997562";"53.88253175";"o | ä"
"1167";2900;"BORAWSKIE";"22.62853";"54.10033";"o | ä"
"1168";291;"LUBICHOWO";"18.40028";"53.85127";"o | ä"
"1169";31719;"GEINSHEIM";"8.25607";"49.30486";"ou | ö"
"1170";33102;"GLEISZELLEN";"8.00686";"49.13025";"ou | ö"
"1171";3343;"KARKELN";"21.26894734";"55.19209992";"o | ä"
"1172";3345;"DￃﾜNEN (ACKMENISCHKEN)";"21.42381135";"55.21041379";"o | ä"
"1173";34228;"RUMPFEN";"9.2439";"49.53425";"o | ä"
"1174";34503;"WINZERHAUSEN";"9.26281";"49.02206";"au | ai"
"1175";35168;"SELIGENPORTEN";"11.30851";"49.26458";"au | ai"
"1176";35236;"GROSSHABERSDORF";"10.78893";"49.40409";"o | ä"
"1177";35577;"SCHLICHT";"11.7912";"49.607";"ou | ö"
"1178";36737;"ALTWILLER";"6.98122";"48.93023";"o | ä"
"1179";36755;"WEISLINGEN";"7.25159";"48.91879";"o | ä"
"1180";36911;"YACH";"8.0932";"48.15752";"o | ä"
"1181";37035;"BOLLENBACH";"8.07369";"48.29315";"o | ä"
"1182";37153;"OBERNHEIM";"8.86282";"48.16319";"au | ai"
"1183";37302;"WINTERLINGEN";"9.11728";"48.17723";"au | ai"
"1184";37314;"DÜRRENWALDSTETTEN";"9.35367";"48.20566";"au | ai"
"1185";37354;"BAUSTETTEN";"9.8845";"48.20597";"au | ai"
"1186";37401;"AISTAIG";"8.57013";"48.31544";"au | ai"
"1187";37571;"SALMENDINGEN";"9.12013";"48.35833";"au | ai"
"1188";37598;"GUNDERSHOFEN";"9.60621";"48.37705";"au | ai"
"1189";37607;"EGGINGEN";"9.87924";"48.36355";"au | ai"
"1190";37825;"LUSTNAU";"9.07887";"48.53096";"au | ai"
"1191";37855;"DETTINGEN AN DER ERMS";"9.34646";"48.52951";"au | ai"
"1192";37862;"DONNSTETTEN";"9.56312";"48.51405";"au | ai"
"1193";38056;"GECHINGEN";"8.82859";"48.69507";"au | ai"
"1194";38348;"SCHÖCKINGEN";"9.03021";"48.84495";"au | ai"
"1195";38373;"HEGNACH";"9.29823";"48.8577";"au | ai"
"1196";38407;"STEINENBERG";"9.54865";"48.85844";"au | ai"
"1197";38422;"RUPPERTSHOFEN";"9.81435";"48.88102";"au | ai"
"1198";38963;"STEPPERG";"11.07121";"48.74457";"ou | ö"
"1199";39126;"SEMERSKIRCHEN";"12.07877";"48.78621";"ou | ö"
"1200";39329;"NEUKELHEIM";"11.86022084";"48.92952421";"ou | ö"
"1201";39342;"PEISING";"12.06031";"48.92014";"ou | ö"
"1202";3949;"GRZYMIRADZ";"14.6936";"52.787";"o | ä"
"1203";40320;"KIRCHBERG";"13.32647";"48.64583";"ou | ö"
"1204";42116;"RUHPOLDING";"12.6446";"47.7642";"ou | ö"
"1205";43301;"KITZBￃﾜHEL";"12.39066";"47.44653";"ou | ö"
"1206";4388;"GRABNO";"14.93236";"52.42916";"o | ä"
"1207";47624;"OBER-OCHTENHAUSEN";"9.14538";"53.38607";"o | ä"
"1208";48126;"JAHRSDORF";"9.63427";"54.06696";"ou | ö"
"1209";54901;"ZAROBKA";"23.07752";"51.34296";"ou | ö"
"1210";6089;"ETZLEBEN";"11.17566";"51.26229";"ou | ö"
"1211";74;"GWIEZDZIN";"17.1932";"53.7362";"ou | ö"
"1212";7562;"KLOSSA";"13.04784";"51.78178";"o | ä"
"1213";83;"CHARZYKOWY";"17.51084";"53.73196";"ou | ö"
"1214";24057;"Berghausen";"8.26093";"51.3372";"ou | ö"
"1215";18290;"UNTERWALD";"14.60020725";"48.61371164";"oa | ö"
"1216";19859;"KUCHL";"13.14376";"47.62566";"oa | ö"
"1217";22910;"HOLTHAUSEN";"6.89919";"51.41868";"oa | ö"
"1218";24134;"BARMEN";"7.19655";"51.27156";"oa | ö"
"1219";25373;"OLDENRODE";"9.81843";"51.72098";"oa | ö"
"1220";27186;"NEUBESSINGEN";"9.97227";"50.0501";"oa | ö"
"1221";27480;"HASSENBACH";"9.95785";"50.22152";"oa | ö"
"1222";33677;"BIRKENFELD";"9.69494";"49.85804";"oa | ö"
"1223";34044;"AILRINGEN";"9.75131";"49.37199";"oa | ö"
"1224";35857;"LITZENDORF";"11.00996";"49.9114";"oa | ö"
"1225";3626;"NENNHAUSEN";"12.50581";"52.60408";"oa | ö"
"1226";39398;"GAUTING";"11.37906";"48.06724";"oa | ö"
"1227";39475;"ECHING AM AMMERSEE";"11.1147";"48.08132";"oa | ö"
"1228";39494;"PERLACH";"11.63032";"48.10063";"oa | ö"
"1229";39723;"TￃﾄFERTINGEN";"10.82614";"48.41021";"oa | ö"
"1230";40819;"KREUZTHAL";"10.12658869";"47.70975489";"oa | ö"
"1231";42039;"BAYERNIEDERHOFEN";"10.80235";"47.62584";"oa | ö"
"1232";44261;"SANKT PETER IM SULMTAL";"15.2506";"46.75716";"oa | ö"
"1233";50583;"SINIECHOWO";"14.66308";"53.79171";"oa | ö"
"1234";8870;"ARMADEBRUNN (STUDZIANKA)";"15.71948637";"51.4302282";"au | i"
"1235";8878;"TRZMIELOW";"16.00948";"51.43246";"au | i"
"1236";8888;"SKLADOWICE";"16.26255";"51.43001";"au | i"
"1237";9036;"JAKUBOW";"15.99977";"51.60773";"au | i"
"1238";9179;"BRONISZOW";"15.48949";"51.78231";"au | i"
"1239";9207;"KONRADOWO";"16.27408";"51.77898";"au | i"
"1240";9323;"ZABOR";"15.71651";"51.95163";"au | i"
"1241";9558;"LIGOTA PIEKNA";"17.04316";"51.23316";"au | i"
"1242";9579;"JENKOWICE";"17.322";"51.22894";"au | i"
"1243";9612;"PRAWIKOW";"16.50879";"51.25619";"au | i"
"1244";9622;"WARZYNA";"16.7752";"51.25426";"au | i"
"1245";9717;"DOMANOWICE";"17.05219";"51.40808";"au | i"
"1246";9775;"STASZOWICE";"16.77667";"51.4305";"au | i"
"1247";9799;"LAZY WIELKIE";"17.29826";"51.41491";"au | i"
"1248";9848;"GODNOWA";"17.33355";"51.56366";"au | i"
"1249";9877;"CHROSCINA";"16.53132";"51.74321";"au | i"
"1250";9891;"GOSCIEJEWICE";"16.79762";"51.73416";"au | i"
"1251";9903;"SONNENFELD (ORPISCHEWO)";"17.61335182";"51.71625601";"au | i"
"1252";9919;"WIERZOWICE MALE";"16.56898";"51.59431";"au | i"
"1253";9984;"MORKOWO";"16.52972";"51.91222";"au | i"
"1254";20346;"FRENSDORF";"7.047183947";"52.43692249";"oa | ö"
"1255";16751;"PRAG-SMICHOW (SMￃﾍCHOV)";"14.38722099";"50.064376";"o | o"
"1256";17643;"SEIBERSDORF (BￄﾚLￃﾁ)";"17.46310188";"49.73079462";"o | o"
"1257";17961;"WOIKOWITZ (VOJKOVICE)";"16.60669491";"49.05257221";"o | o"
"1258";18218;"LANGSCHWARZA";"15.11402";"48.77595";"o | o"
"1259";33605;"ERFELDEN";"8.47034";"49.83533";"o | o"
"1260";34707;"ODENHEIM";"8.75076";"49.17902";"o | o"
"1261";3722;"ZASZCZYTOWO";"14.95374";"52.62138";"o | o"
"1262";38182;"TIEFENBRONN";"8.80329";"48.82521";"o | o"
"1263";38695;"UNTEROPFINGEN";"10.12798";"48.0594";"o | o"
"1264";42414;"UEWERKUER";"5.89989933";"49.51504146";"o | o"
"1265";48282;"NORDERNEY";"7.14497";"53.70519";"o | o"
"1266";48283;"BALTRUM-OSTDORF";"7.38496";"53.72648";"o | o"
"1267";49562;"HETZWEGE";"9.40421";"53.19342";"o | o"
"1268";50719;"LUBIN";"14.43155";"53.8679";"o | o"
"1269";50850;"SIEROSLAW";"14.68184";"53.94979";"o | o"
"1270";52722;"KARWEN";"17.54646141";"54.39174082";"o | o"
"1271";6630;"FREIST";"11.70461";"51.60497";"o | o"
"1272";7721;"WAHLSDORF";"13.32707";"51.95556";"o | o"
"1273";52353;"Sullenschin";"17.766667";"54.233333";"o | o"
"1274";10584;"KALENBORN";"7.0778";"50.26048";"u | ä"
"1275";11230;"BURKERSDORF";"12.01318";"50.78588";"u | ä"
"1276";11539;"KLEINSCHWABHAUSEN";"11.46177";"50.93317";"u | ä"
"1277";11568;"THALBￃﾜRGEL";"11.74837";"50.93578";"u | ä"
"1278";13005;"DOHNA";"13.85701";"50.95464";"u | ä"
"1279";13210;"HIMMELMￃﾜHLE";"13.06058";"50.62587";"u | ä"
"1280";13286;"URSPRUNG";"12.7795";"50.77904";"u | ä"
"1281";13317;"DITTMANNSDORF";"13.05066";"50.78027";"u | ä"
"1282";13355;"REICHENAU";"13.56587";"50.80319";"u | ä"
"1283";13372;"LIEBENAU";"13.85538";"50.78575";"u | ä"
"1284";26228;"GEHLERT";"7.82891";"50.63867";"u | ä"
"1285";5130;"RANSKO";"15.73422";"52.43536";"u | ä"
"1286";5810;"CRￃﾖLPA-LￃﾖBSCHￃﾜTZ";"11.73675";"51.10759";"u | ä"
"1287";7964;"ZEDTLITZ";"12.51358";"51.10431";"u | ä"
"1288";8032;"RAUSSLITZ";"13.31541";"51.10915";"u | ä"
"1289";8055;"COSWIG";"13.58038";"51.12525";"u | ä"
"1290";27163;"MASSENBUCH";"9.70265";"50.03536";"oa | öa"
"1291";33400;"EIBELSTADT";"10.00107";"49.72382";"oa | öa"
"1292";33420;"RￃﾖDELSEE";"10.24405";"49.72856";"oa | öa"
"1293";33692;"RUPPRECHTSHAUSEN";"10.01031";"49.88363";"oa | öa"
"1294";35055;"RAUENZELL";"10.54482";"49.22796";"oa | öa"
"1295";35824;"GEUSFELD";"10.49998";"49.88641";"oa | öa"
"1296";38448;"BALDERN";"10.31352";"48.90259";"oa | öa"
"1297";39062;"HAFENREUT";"10.84006";"48.75927";"oa | öa"
"1298";39693;"WETTENHAUSEN";"10.35773";"48.39694";"oa | öa"
"1299";41855;"RAISTING";"11.10862";"47.91142";"oa | öa"
"1300";41939;"PENZBERG";"11.37598";"47.75192";"oa | öa"
"1301";43021;"EHRWALD";"10.91941";"47.39865";"oa | öa"
"1302";43027;"BACH";"10.40366";"47.27019";"oa | öa"
"1303";1278;"INSKO";"15.56066";"53.43452";"ō | ö"
"1304";1417;"RYDZEWO";"15.82664";"53.61641";"ō | ö"
"1305";14449;"THRￃﾖM (TREBOM)";"18.02571486";"50.04538313";"ou  | e"
"1306";14613;"NOHFELDEN";"7.1428";"49.58714";"ou  | e"
"1307";14999;"BERSCHWEILER BEI KIRN";"7.39191";"49.77036";"ou  | e"
"1308";1578;"RANTAU (ZAOSTROV'YE)";"20.25705523";"54.95056245";"ō | ö"
"1309";16602;"KLOTANTSCHEN (KOTANEￄﾌ)";"13.28661929";"50.01766262";"ou  | e"
"1310";16725;"LESCHKAU (LEￅﾽKY)";"13.35397155";"50.12209626";"ou  | e"
"1311";17460;"RIBNIK (RYBNIￄﾌEK)";"17.19747408";"49.76489875";"ou  | e"
"1312";17521;"NEBOTEIN (HNￄﾔVOTￃﾍN)";"17.177449";"49.571549";"ou  | e"
"1313";17824;"ROTSAIFEN (ￄﾌERVENￃﾁ)";"13.57753261";"49.12042561";"ou  | e"
"1314";17832;"WINTERBERG (VIMBERK)";"13.78390364";"49.05868188";"ou  | e"
"1315";17878;"STANNERN (STONAￅﾘOV)";"15.58516769";"49.28224193";"ou  | e"
"1316";18013;"BUCHWALD (BUￄﾌINA)";"13.59260046";"48.96730053";"ou  | e"
"1317";1904;"PESSELN";"21.6499872";"54.73016708";"oh | ö"
"1318";1924;"PAKALLNISCHKEN (SUVOROVO)";"22.21995783";"54.67997099";"oh | ö"
"1319";23402;"HOLTWICK";"7.13224";"51.75267";"oh | ö"
"1320";24218;"VENNIKEL";"6.6309";"51.39584";"oh | ö"
"1321";31700;"RAMBERG";"8.00924";"49.26181";"ou | öi"
"1322";32883;"WOUSTVILLER";"7.00819";"49.0745";"ō | ö"
"1323";35003;"UNTERMￃﾄSSING";"11.29856";"49.08918";"ou | öi"
"1324";35204;"WIEFELSDORF";"12.07574";"49.27923";"ou | öi"
"1325";35382;"AMMERTHAL";"11.75991";"49.43993";"ou | öi"
"1326";35571;"HARTENSTEIN";"11.52376";"49.59651";"ou | öi"
"1327";35585;"KOHLBERG";"12.01846";"49.59211";"ou | öi"
"1328";35597;"OBERLIND";"12.31766";"49.60633";"ou | öi"
"1329";35791;"SPEINSHART";"11.82038";"49.78699";"ou | öi"
"1330";3677;"GIELSDORF";"13.86407";"52.61048";"oh | ö"
"1331";39954;"SATTELBOGEN";"12.62129";"49.10828";"ou | öi"
"1332";40012;"TIEFENBACH";"12.58351";"49.43764";"ou | öi"
"1333";40605;"SCHNELLERS";"9.920912754";"47.54890348";"ō | ö"
"1334";42132;"RAMSAU BEI BERCHTESGADEN";"12.89858";"47.60782";"oh | ö"
"1335";43412;"UNTERTAUERN";"13.50701";"47.30564";"ou | öi"
"1336";48242;"BERENSCH";"8.5904";"53.82092";"ō | ö"
"1337";48324;"WEISSENMOOR";"9.06278";"53.71132";"oh | ö"
"1338";48392;"LANGWARDEN";"8.30186";"53.60355";"ō | ö"
"1339";48550;"TOITENWINKEL";"12.14585";"54.1182";"ō | ö"
"1340";49311;"RIEKENBOSTEL";"9.4597";"53.03452";"oh | ö"
"1341";50010;"GRESSE";"10.74685";"53.43177";"ō | ö"
"1342";50142;"BASTHORST";"10.47132";"53.57846";"oh | ö"
"1343";51081;"BROHM";"13.59619";"53.60763";"oh | ö"
"1344";51918;"SLOTNICA";"14.94955";"53.28654";"ō | ö"
"1345";52755;"HEUBUDE (STOGI)";"18.70762807";"54.36152213";"oh | ö"
"1346";6821;"ASCHERSLEBEN";"11.46082";"51.75833";"ō | ö"
"1347";10215;"PANTENBURG";"6.84042";"50.09033";"u | u"
"1348";10230;"BEUREN";"7.07928";"50.09451";"u | u"
"1349";10335;"ESPELER";"6.05347";"50.20267";"u | u"
"1350";10690;"HONSFELD";"6.28038";"50.38149";"u | u"
"1351";11149;"WIPFRA";"10.96938";"50.75547";"ue | ö"
"1352";11645;"GLEISMUTHHAUSEN";"10.74168";"50.23953";"ue | ö"
"1353";12148;"KOTTENGRￃﾜN";"12.28579";"50.43672";"ue | ö"
"1354";12153;"MEININGEN";"10.41715";"50.57103";"ue | ö"
"1355";15096;"PREIST";"6.62928";"49.90606";"u | u"
"1356";15118;"POHLBACH";"6.88064";"49.90937";"u | u"
"1357";23933;"WEIßENBERG";"6.680221539";"51.21619719";"ue | ö"
"1358";24208;"WALL";"6.38696445";"51.38212687";"ue | ö"
"1359";25824;"STROMBERG";"7.59824";"50.45682";"u | u"
"1360";25845;"STAUDT";"7.83027";"50.46395";"u | u"
"1361";26312;"VENWEGEN";"6.21713";"50.70959";"u | u"
"1362";28107;"GERTHAUSEN";"10.19182";"50.57012";"ue | ö"
"1363";42180;"NEIDHAUSEN";"6.06535";"50.02878";"u | u"
"1364";5519;"BERKA V. D. HAINICH";"10.3857";"51.04366";"ue | ö"
"1365";5717;"ILLEBEN";"10.68004";"51.08197";"ue | ö"
"1366";5730;"GEBESEE";"10.93045";"51.11506";"ue | ö"
"1367";14670;"NUSSBACH";"7.69526";"49.62895";"o | é"
"1368";19659;"THEBEN (DEVÍN)";"16.98660986";"48.17332242";"oa | e"
"1369";19947;"STEYRLING";"14.13035";"47.80539";"oa | e"
"1370";24715;"VOCKERODE";"9.90463";"51.20911";"ou | e"
"1371";301042;"RIGAUS";"13.34504897";"47.58758807";"oa | e"
"1372";32855;"ALTVILLER";"6.73469";"49.07384";"o | é"
"1373";36348;"ACHERN";"8.06363";"48.62871";"o | é"
"1374";36362;"SAARBURG";"7.05201";"48.73253";"o | é"
"1375";37902;"RAUMÜNZACH";"8.34869";"48.63918";"o | é"
"1376";38502;"HOHENHASLACH";"9.02154";"48.99915";"o | é"
"1377";38764;"WAIDHOFEN";"11.33526";"48.58019";"oa | e"
"1378";39140;"HOFKIRCHEN";"12.30322";"48.76569";"ou | e"
"1379";40212;"NEUHOFEN";"12.84533";"48.45503";"ou | e"
"1380";40231;"RUHSTORF AN DER ROTT";"13.33631";"48.43818";"ou | e"
"1381";40274;"WￃﾖRTH AN DER ISAR";"12.34456";"48.62368";"oa | e"
"1382";40286;"GRIESBACH";"12.57731";"48.59899";"ou | e"
"1383";40402;"HANKOFEN";"12.58848";"48.75623";"ou | e"
"1384";41714;"LUCELLE";"7.246";"47.42133";"o | é"
"1385";42670;"WIESELBURG (MOSONMAGYARￃﾓVￃﾁR)";"17.26934729";"47.87440861";"ou | e"
"1386";43988;"GODERSCHACH";"13.14093524";"46.63688624";"oa | e"
"1387";44162;"SUETSCHACH";"14.15621";"46.52731";"o | é"
"1388";44398;"LEIBNITZ";"15.53776";"46.78113";"ou | e"
"1389";46267;"LAAS (LASA)";"10.70118629";"46.61743807";"oa | e"
"1390";54906;"BRZEZNO";"19.05";"52.85";"ou | e"
"1391";54915;"ELEK (ELEK)";"21.25256423";"46.52837104";"oa | e"
"1392";54937;"Groß-Scham";"21.4215454";"45.26174573";"o | é"
"1393";-46340;"KALTERN (CALDARO)";"11.24240205";"46.41465671";"oa | e"
"1394";10029;"RINGHUSCHEID";"6.34277";"50.06311";"u | ie"
"1395";10044;"MALBERG";"6.58295";"50.04663";"u | ie"
"1396";10259;"MÖRSDORF";"7.34404";"50.10303";"u | ie"
"1397";16770;"SCHEDIWY (ￅﾠEDIVINY)";"16.31555194";"50.30491688";"u | ie"
"1398";17884;"BUCHEN (BUK)";"14.95741261";"49.13556567";"oi | e"
"1399";18028;"ZABORSCH (ZￃﾁHORￃﾍ)";"14.10381253";"48.94718523";"oi | e"
"1400";18064;"HONETSCHLAG (HODￅﾇOV)";"14.0740231";"48.78213936";"oi | e"
"1401";18091;"KOLLERSCHLAG";"13.84145";"48.60522";"oi | e"
"1402";18192;"GOLLNETSCHLAG (KLENￃﾍ)";"14.62222893";"48.76157409";"oi | e"
"1403";19085;"HACKSTOCK";"14.81413";"48.47743";"oi | e"
"1404";19851;"SCHWENDT";"12.39171";"47.6314";"o | ea"
"1405";26283;"SINN";"8.3276";"50.65381";"u | ie"
"1406";33035;"RIMLING";"7.27065";"49.0973";"o | è"
"1407";33381;"STEINBACH";"9.72212";"49.71075";"oa | ä"
"1408";34065;"WINDELSBACH";"10.29855";"49.39891";"oa | ä"
"1409";34545;"HONHARDT";"10.03779";"49.07016";"oa | ä"
"1410";34734;"MASSENBACHHAUSEN";"9.04557";"49.17711";"o | è"
"1411";34802;"GAGGSTATT";"10.00529";"49.21815";"oa | ä"
"1412";34855;"WINDSFELD";"10.79788";"49.07592";"oa | ä"
"1413";35517;"UNTERNESSELBACH";"10.51095";"49.58186";"oa | ä"
"1414";36065;"HOHRODBERG";"7.14395868";"48.07027814";"u | ie"
"1415";36567;"FORT-LOUIS";"8.05803";"48.80321";"o | è"
"1416";37058;"LE HOHWALD";"7.33005";"48.40339";"o | è"
"1417";39459;"KAUFERING";"10.86116";"48.08685";"oa | ä"
"1418";41214;"ASPACH-LE-BAS";"7.15065";"47.7618";"o | è"
"1419";41460;"RIXHEIM";"7.39739";"47.74412";"o | è"
"1420";43210;"INNSBRUCK";"11.39128";"47.268";"o | ea"
"1421";44439;"Ebental (Polom)";"14.8560774";"45.73778552";"o | ea"
"1422";44454;"Nesseltal (Koprivnik)";"15.03087485";"45.60255868";"o | ea"
"1423";4749;"ZￃﾜLICHENDORF";"13.024";"52.1175";"o | ea"
"1424";4776;"BIRKHOLZ";"13.81765";"52.11735";"o | ea"
"1425";4800;"GROSS BRIESEN";"14.38034";"52.11292";"o | ea"
"1426";5271;"PRZYBOROWKO";"16.57968";"52.57107";"u | ie"
"1427";54930;"Gottlob";"20.7089428";"45.93611244";"oi | e"
"1428";54938;"Torschau";"19.52662428";"45.50310424";"o | è"
"1429";10697;"DAHLEM";"6.54324";"50.3815";"ue | ue"
"1430";18902;"DORF AN DER PRAM";"13.62778";"48.27893";"ao | e"
"1431";19233;"SCHWERTBERG";"14.58171";"48.27398";"ao | e"
"1432";19787;"HOCHFELD";"13.33222";"47.96455";"ao | e"
"1433";19977;"GRUNDLSEE";"13.83922";"47.62693";"ao | e"
"1434";23545;"TÜDDERN";"5.8999";"51.01437";"ue | ue"
"1435";23566;"PORSELEN";"6.17221";"51.03878";"ue | ue"
"1436";26141;"IVERSHEIM";"6.7722";"50.58589";"ue | ue"
"1437";26155;"GELSDORF";"7.03325";"50.58326";"ue | ue"
"1438";26712;"MARIAGRUBE";"6.186462819";"50.8673817";"ue | ue"
"1439";39687;"OBERDORFEN";"12.123";"48.27017";"ao | e"
"1440";6593;"KￃﾖNIGERODE";"11.20169";"51.60088";"ao | e"
"1441";11864;"DRAISENDORF";"12.0103";"50.28274";"u | é"
"1442";17895;"HOSTERSCHLAG (ￄﾌLUNEK)";"15.12750069";"49.11172776";"oi | ö"
"1443";17898;"LIPOLZ (LIPOLEC)";"15.35769926";"49.08701313";"oi | ö"
"1444";18004;"DOBSCHAU (DOBￅﾠINￃﾁ)";"20.36687276";"48.8196973";"u | é"
"1445";18095;"SANKT THOMA (SVATￃﾝ TOMￃﾁￅﾠ)";"14.10455829";"48.64006942";"oi | ö"
"1446";18188;"PRIETHAL (PRￃﾍDOLￃﾍ)";"14.35130255";"48.78070398";"oi | ö"
"1447";27106;"DUDENHOFEN";"8.88892";"50.0083";"ou | äi"
"1448";27209;"DITTELBRUNN";"10.2216";"50.0744";"oa | oa"
"1449";33111;"HERXHEIMWEYHER";"8.25289";"49.15197";"ou | öü"
"1450";33364;"HUNDHEIM";"9.46691";"49.69109";"ou | öü"
"1451";34015;"BILLIGHEIM";"9.25406";"49.34748";"ou | öü"
"1452";34096;"URSENBACH";"8.72439";"49.49399";"ou | äi"
"1453";34305;"BOBSTADT";"8.44622";"49.66245";"ou | äi"
"1454";35165;"BￃﾜCHENBACH";"11.05323";"49.26665";"ou | äi"
"1455";35339;"RￃﾖTHENBACH";"11.03657675";"49.41647082";"ou | äi"
"1456";36309;"FURDENHEIM";"7.56378";"48.61325";"u | é"
"1457";36552;"MARIENTHAL";"7.81552";"48.78159";"u | é"
"1458";36772;"LICHTENBERG";"7.48181";"48.9216";"u | é"
"1459";38774;"ESCHELBACH AN DER ILM";"11.5777";"48.58007";"oi | ö"
"1460";42970;"SARGANS";"9.43609";"47.05023";"ou | öü"
"1461";43133;"HOLDERNACH";"10.42385701";"47.07414704";"oa | oa"
"1462";43534;"SANKT JOHANN";"14.84171801";"47.13405498";"oa | oa"
"1463";43938;"KOLBNITZ";"13.30489";"46.87654";"oa | oa"
"1464";44189;"SCHIEFLING";"14.84334";"46.94205";"oa | oa"
"1465";47203;"STEENFELDE";"7.44007";"53.13135";"oo | o"
"1466";47455;"REMELS";"7.75073";"53.3052";"oo | o"
"1467";47650;"CIRKWEHRUM";"7.17054";"53.43708";"oo | o"
"1468";48342;"ITZENDORF";"7.14249";"53.5993";"oo | o"
"1469";48356;"ARLE";"7.3911";"53.60903";"oo | o"
"1470";5402;"HUTA SZKLANA";"16.06064";"52.92128";"ou | öü"
"1471";10351;"BRANDSCHEID";"6.31001";"50.22124";NA
"1472";10381;"WALDKÖNIGEN";"6.7955";"50.23069";NA
"1473";10736;"HOHENLEIMBACH";"7.05945";"50.41231";NA
"1474";10857;"HATZFELD (EDER)";"8.54797";"50.9931";NA
"1475";11132;"SCHWARZWALD";"10.72904373";"50.77061604";NA
"1476";11485;"INGERSLEBEN";"10.93186";"50.92027";NA
"1477";1150;"CZARZE";"18.26662";"53.22211";NA
"1478";11763;"AUB";"10.4955";"50.24929";NA
"1479";11805;"SEIDMANNSDORF";"11.00025";"50.2494";NA
"1480";11825;"WALLENFELS";"11.47316";"50.26759";NA
"1481";11881;"SOHL";"12.28319";"50.27688";NA
"1482";11896;"SￃﾜLZDORF";"10.49026";"50.41091";NA
"1483";1192;"DEBSKO";"15.85412";"53.25859";NA
"1484";12085;"GRUMBACH";"11.50062";"50.42866";NA
"1485";1215;"PARUSZKA";"16.90232";"53.26649";NA
"1486";12341;"ROHRBACH";"11.21968";"50.60225";NA
"1487";12428;"ROITZSCHAU/ROTSCHAU";"12.28681029";"50.61279344";NA
"1488";12496;"HORSDORF";"11.01356";"50.08352";NA
"1489";12556;"KORNBACH";"11.78865";"50.09627";NA
"1490";12572;"HABNITH";"12.01162";"50.11446";NA
"1491";12594;"UCHENHOFEN";"10.47912";"50.0693";NA
"1492";12616;"REUTERSBRUNN";"10.75411";"50.07607";NA
"1493";12942;"ROTHENFURTH";"13.31425";"50.9658";NA
"1494";13340;"GROSSHARTMANNSDORF";"13.31924";"50.79728";NA
"1495";1338;"DZIDNO";"17.75795578";"53.42095415";NA
"1496";13529;"WANG-BRￃﾜCKENBERG";"15.72674275";"50.77629276";NA
"1497";13678;"ROHNAU (-)";"14.90152069";"50.94685019";NA
"1498";13700;"REBISZￃﾓW";"15.44277";"50.95309";NA
"1499";13830;"WLODOWICE";"16.47306";"50.57075";NA
"1500";13898;"SZADURCZYCE";"17.54127";"50.56379";NA
"1501";145;"SMARDZKO";"15.86239";"53.77752";NA
"1502";1451;"STEINFORTH (BRODￅﾹCE)";"16.64922303";"53.57923598";NA
