Ort::REDE_GIDs;Ort::Longitude;Ort::Latitude;Ort::Erhebung;Ort::Sprache;Bogennummer;Ort::Name;WS16: Adjektivform Positiv;WS16: Stammvokal Positiv;WS16: Adjektivform Komparativ;WS16: Stammvokal Komparativ;Transliteration WS16
392235;16,5052;50,92217;1;1;14305;BOZANOW;gruß;u;grüsser;ü;Du bist no nie gruß genug, um äne Flosche Wein auszutrinka, du mußt erst no a Stickla wagsa und grüsser warn.
151328;16,09713;53,5926;1;1;1432;RZEPOWO;grot;o;gröte;ö;Du büst no ne grot nug, um an Flasch Wia ut to drinka, du mußt esta no a Enn wassa un gröte wara.
385748;16,75854;50,92697;1;1;14321;ROGOW SOBOCKI;grus;u;grüsser;ü;Du bist no ni grus genug, doß de könnst'n Flosche Wein austrinka, du mußt orschte no a Stücke wagsa und grüsser war'n.
541497;16,69625742;50,24949279;1;1;14382;WￃﾖLFELSDORF (WILKANￃﾓW);groß;o;größer;ö;Du best noch nie groß genug zum a Flosche Wein austrenka, Du mußt erscht noch a Steckla wochsa on größer wan.
372645;16,3881;53,58605;1;1;1442;LUBOWO;grot;o;gröte;ö;Du büst no ni grot naug, üm ein Flasch Wien ut tau drinke, du mußt eiste no a Inn wasse u gröte ware
540642;18,02571486;50,04538313;1;1;14449;THRￃﾖM (TREBOM);grouß;ou ;gresser;e;"Du best no ne grouß genug, emm a Flosch Wein auszutrenke, du mußt four noch a End wachse ond gresser warde.
"
391058;16,43333;50,40879;1;1;14458;SZCZYTNA;gruß;u;grüsser;ü;Du best noch ne gruß genung, om eene Flosche Wein auszutrenka, du mußt erst noch a Besla wachsa on grüsser warn.
388518;16,73068;50,40811;1;1;14471;JASZKOWA GORNA;gruß;u;grisser;i;Du best noch ne gruß genung, om ean Flosche Wein auszotrenka, du must erste noch a Ende waksa a. grisser wahn.
387458;17,26018;50,38899;1;1;14486;NADZIEJOW;gruß;u;grüsser;ü;Du bist noch nicht gruß genug, um äne Flosche Wein auszutrenka, du mußt erst noch a Ende wachsa u. grüsser wadn.
373286;15,86239;53,77752;1;1;145;SMARDZKO;groot;oo;grööte;öö;Du büst no ni groot naug, üm ein Flasch Wien ut dau drinken, du musst noch eiste e Enn wasse u grööte ware.
365314;17,51572;50,40154;1;1;14505;PIORUNKOWICE;gruß;u;grißer;i;Du bist noch nicht gruß genunke, um ene Flosche Wein auszutrinka, Du mußt erscht noch a Ende wachsa und grißer warda. _
541580;16,64922303;53,57923598;1;1;1451;STEINFORTH (BRODￅﾹCE);greut;eu;grötä;ö;Diu büsst nonni greut nauch n Flasch Wiä iutt'drnijen, Diu mußt noa eistä ä Jnn wassä ua grötä wadä.
366235;17,00516;50,27139;1;1;14537;BIELICE;groß;o;größer;ö;Du best noch nie groß genunke, a Floschn Wein auszutrenka, du mußt erscht noch a Ende woksa on größer wan.
528282;19,02622;50,30465;1;1;14560;SIEMIANOWICE SLASKIE;gruß;u;grißer;i;"Du bist noch ne gruß genung, um ene Flosche Wein auszutrinka; du mußt erst noch a Ende wachsa und grißer warn."
146871;16,90083;53,59936;1;1;1461;WEGORZEWO SZCZECINECKIE;grot;o;gröte;ö;Du büst no ni grot nauch, um an Flasch Wiä uttaudrinken, Du must aiste noch a En' wassä u gröte wadä.
97519;7,1428;49,58714;19;1;14613;NOHFELDEN;grouß;ou ;greßer;e;Dau bischt noch nett grouß genuch um e Fläsch Wein auszedrinke, de muscht noch e bische wahse un greßer were.
534301;7,436449875;49,61119749;1;1;14635;ERZWEILER;groß;o;greßer;e;Dau bischt noch net groß genug, ume Flasch aus sẽ trinke, dau moscht erscht noch e Enn wase un greßer wern.
99617;7,69526;49,62895;4;1;14670;NUSSBACH;groß;o;gréser;é;Du béscht noch nétt groß genunk, um ě Flasch Wḛin aussětrinke, Du (auch dě) muscht erscht noch èbbés (e bißche) wachse unn gréser wèrre.
97006;7,94492;49,62669;4;1;14693;DANNENFELS;groß;o;größer;ö;Du bischt noch net groß genunk, um e Flasch Wei’ se trinke, du muscht erscht noch e bißche wachse und größer werre.
98182;8,20454;49,63649;1;1;14724;MONSHEIM;groß;o;größer;ö;Du bist noch net groß genung, um a’n Flasch Wein aus s trinke, du muscht erscht noch e End wachsen und größer werre.
534212;6,6329076;49,73705783;1;1;14752;SANKT MATTHIAS;gruhs;uh;grihser;ich;Dóu bes noch net gruhs genog, omm’n Flasch Weïn ouszetrenken, dou muss nog enn Änn waksen o’ grihser gänn.
97643;6,89034;49,75266;1;1;14955;BESCHEID;grouß;ou ;groußer;ou;Doau böß noach nött grouß genuch, em än Moaß Wäin se trenken, doau mouß erescht noache Endche woasen un groußer wären.
96587;7,16681;49,75594;1;1;14971;ALLENBACH;groß;o;greßer;e;Dou best noch net groß genoug, vor en Fläsch Weïn aus ze trenke, Dou moust drerscht noch e Enn wahse on greßer wärn.
152200;18,31669;53,6553;1;1;1499;STARA RZEKA;grod;o;jretta;e;Du bist noa ni' grod jenoch, imm en Flasch Wien ut to' drindjen, du mußt noch ea Inn wassa u jretta wada.
101007;7,39191;49,77036;19;1;14999;BERSCHWEILER BEI KIRN;grouß;ou ;greßer;e;Dau bist noch nett grouß genoug, oumm enn Flasch Wein aussetrinke, dau moußt drescht noch wase unn greßer were.
98789;7,64796;49,7846;1;1;15018;BAD SOBERNHEIM;groß;o;greßer;e;De bischt noch nit groß genug, um e Flasch Wein aussetrinke, de muscht erscht noch e Enn wachse un greßer wärre.
98807;7,92068;49,79459;1;1;15042;NEU-BAMBERG;groß;o;größer;ö;Du bischt noch nett groß genuk um e Flasch Wein aussetrinke, du muscht noch e En wachse un größer werre.
100524;8,19083;49,80215;1;1;15066;BECHTOLSHEIM;groß;o;größer;ö;Du bist noch nett groß genug vorre Flasch Wai aussetrinke, du mußt erscht noch a Enn wachse unn größer werre.
96333;6,35877;49,85133;1;1;15088;BOLLENDORF;gruß;u;grisser;i;Dau baß noach net gruß genog, für en Fläsch Wein auszetrinken, dau māß erischt noach en Īn wohßen an grisser gēn.
99873;6,62928;49,90606;1;1;15096;PREIST;grus;u;grußer;u;Dau bas nog net grus genog für en Fläsch Wein auszetranken, dau moß noch en Ann woasen un grußer gen.
100611;6,88064;49,90937;1;1;15118;POHLBACH;gruß;u;grußer;u;Dou baß nach net gruß genug, um en Flasch Wein oszutrinken dou muß recht nach Aen woßen unn grußer gähn.
98569;7,12694;49,9156;1;1;15137;KAUTENBACH;groß;o;größa;ö;Dau best noch net groß genug, omm en Flasch Wein aus se trinke, Dau mous noch en Änn wachse ann größa wäre.
100656;7,40287;49,94174;1;1;15334;KIRCHBERG (HUNSRÜCK);groß;o;greßer;e;Dau bist noch nitt groß genug, for e Flasch Wein auszedrinke, dau mußt erscht noch e Enn wachse un greßer wäre.
96652;7,64098;49,98645;1;1;15349;ELLERN (HUNSRÜCK);groß;o;größer;ö;For e Flasch Weun aus se drinke bisch de noch nit groß genung, dafor musch de noch e' bische wachse unn größer wäre
541593;21,39751921;55,00008085;1;1;1536;HEIDLAUKEN (BUGORKI);grot;o;gretter;e;Du best noch nich grot genog, om̄ Flasch Wien uttodrinke, du motst örscht noch 'e End wasse on gretter ware
99926;7,89616;49,96901;1;1;15365;BINGEN AM RHEIN;groß;o;größer;ö;Du bischt noch nitt groß genug, um ě Flasch Wein auszudrinke, du muscht erscht noch ě End wachse unn größend we.
94365;8,1754;49,98368;1;1;15394;FINTHEN;groß;o;größer;ö;Du bist noch nicht groß genung, um eine Flasch Wein auszetrinke, du mußt erst noch e Wink wachse un größer wern.
534942;21,69458052;55,04244719;2;1;1540;HEINRICHSWALDE;grot;o;gröter;ö;Du best noch nich grot genoog, om eene Flasch Wien uttedrinke, du motzt erscht noch een End wasse un gröter war
541288;14,08782256;50,79454917;6;1;15418;SCHNEEBERG (SNￄﾚￅﾽNￃﾍK);;;grissa ;i;Du bist noch zu kleene, um enne Flosche Wein auszutrinken, du muß erscht noch wochsen und grissa war(d)en.
542632;13,57030177;50,62249964;6;1;15503;ZETTEL (SEDLO);gruß;u;größer;ö;Du bist nu ne gruß genung, um ene Flosche Wei' auszetrink'n du mußt erscht no ewos wo̊chs'n un größer war'n.
542678;13,86383504;50,62849859;6;1;15538;WISTERSCHAN (BYSTￅﾘANY);gruß;u;größer;ö;Du bist noch nich gruß genug, um ene Flosche Wein auszutrinken, du mußt erst noch ewos wochs'n und größer warn.
542690;14,12005467;50,63121237;6;1;15550;MALSCHEN (MALEￄﾌOV);gruß;u;grissar;i;Du bist no ni gruß genung, doß Du eena Floscha Wain austrink'n konnst, du mußt erscht no wos wochs'n un grissar ward'n.
542767;14,08715095;50,50156837;6;1;15638;LUKAWETZ (LUKAVEC);gruß;u;gresser;e;Du bist noch nich gruß genung, doß du kenntst, ejne Flosche Wein austrinkn, du mußt arscht noch e bißl woksn und gresser wardn.
522784;22,25700873;55,00557634;2;1;1565;GIERVER LAUKEN;groot;oo;gröter;ö;Du best noch nich groot genog, e Flasch Wien uttodrinke, du mots eerscht noch e End wackse un gröter ware.
542813;14,78356188;50,53120776;6;1;15681;NEUDORF (VRCHBￄﾚLA);gruhß;uh;grissr;i;Du bist noch nea gruhß genung, im ejna Floscha Wein auszutrinkn, du mußt orscht nôch wachsn und grissr warn!
542817;14,60808505;50,45343095;6;1;15685;GASTORF (HOￅﾠTKA);gruß;u;grisser;e;Du bist no ni gruß genung im eïne Flosche Wein auszutrinken, du mußt erscht no eïwos wochsen und grisser wardn.
542822;14,37491447;50,45239746;6;1;15690;WEGSTￃﾄDTL (ￅﾠTￄﾚTￃﾍ);gruß;u;grissr;i;Du bist no ni gruß genung, im ejne Flosche Wein auszutrinken, du mußt erscht no ewos wochsn und grissr wardn.
522772;22,59096608;55,07130157;77;1;1571;SCHMALLENINGKEN;grot;o;gröter;ö;Du böst noch nich grot genog, omm ene Flasch Win uttodringke, Du moßt eerscht en End wassn un gröter ware.
542853;14,36367041;50,96533327;6;1;15725;NIXDORF (MIKULￃﾁￅﾠOVICE);gruß;u;grüssr;ü;Du bißt nou nee gruß gonung doßdo känntst ejno Floscho Wein austrinkn, dou mußto oscht nou ej bößl wachsn und grüssr wardn.
541600;19,96594881;54,93887292;1;1;1573;GROￃﾟ DIRSCHKEIM (DONSKOYE);grot;o;gröta;ö;Du best noch nich grot genog, omm en Flasch Wien utotrinke du moßt escht noche End wasse on gröta ware
542878;15,17855469;50,94940265;6;1;15751;RￃﾜCKERSDORF (DOLNￃﾍ ￅﾘASNICE);grüs;ü;grüser;ü;Du böst no ne grūs genug öm ejne flosch wein auszětrinkn, du must orscht noch waksn un grüser warn.
540919;20,25705523;54,95056245;1;1;1578;RANTAU (ZAOSTROV'YE);grōt;ō;gröta;ö;Du bèst no͡ach nich grōt genōg, ö̆m énè Flasch' Win uttedrinkn, du mosst eascht nāch en End wasse 'onn gröta warre.
370788;16,09538;53,76262;1;1;158;POLCZYN-ZDROJ;jrot;o;jröte;ö;Du büst nŏ nich jrot nauch, ümm n' Flasch Wien uttaudrinken, du mußt eiste nŏ ĕ Inn wasse ŭ jröte ware.
541603;20,51939251;54,91991342;1;1;1580;SCHULSTEIN (VOL'NOE);grot;o;gretta;e;Du best noch nich grot genog, om'e Flasch Win uttodrinke, Du moßt eascht noch 'e End wasse on gretta woarn.
542974;14,37790266;50,79284652;6;1;15807;KAMNITZ-NEUDￃﾖRFL (KAMENICKￃﾁ NOVￃﾁ Vￃﾍ;gruß;u;grissa;i;Du bist nou nej gruß gnung zu enna Floschn Wein, mußt iascht nou a pua Guartschnietn assn, doßt grissa wiast.
542975;14,63295874;50,77707134;6;1;15824;ZWICKAU (CVIKOV);gruß;u;gre(i)ssr;e(i);Du be(i)st noch (o: kurz!) neï gruß genung, eïne Flo(a)sche Wein auszutrinkn, du mußt orscht noch a be(i)ssl wachsn und gre(i)ssr warn.
542985;14,93221691;50,77197058;6;1;15847;CHRISTOPHSGRUND (KRYￅﾠTOFOVA ￃﾚDOLￃﾍ);gruß;u;grisser;i;Du böst no ne gruß genung, öm ejne Flo͜asche Wein auszotrinken, du müßt erscht no a bössl waxn u. grisser warn.
541010;15,15829159;50,77890432;6;1;15858;GRￃﾄNZENDORF (HRANIￄﾌￃﾁ);gruß;u;grüsser;ü;Du bößt noch nä gruß genung, um ejne Floasche Wein auszutrinkn, du mußt 'orscht noch a bißl wachsn u. grüsser warn.
541608;21,36986045;54,92959481;1;1;1588;ALT SUSIMILKEN (TARASSOWKA);grot;o;gröter;ö;Du böst noch nich grot genog öm önn Flasch Wien uttedrinke, du motzt noch entke wasse on gröter ware.
543079;15,16928862;50,67533905;6;1;15971;PULETSCHNEI (PULEￄﾌNￃﾝ);gruß;u;grissr;i;Du böst noch ne gruß genung, doß dö kenntst anne Flosche Wein austrinkn, dou mußte örschtn noch wos wachsn und grissr warn.
543083;14,39168331;50,63206481;6;1;15975;GRABER (KRAVAￅﾘE);grûß;û;grißr;i;Du bist nou(nô) nie grûß genûg, doß de ejna Floscha Wain austrinkn konnst, du mußt erst nou(nô) ê bissl woxn und grißr wardn.
543108;14,62813223;50,58543476;6;1;15989;THAMMￃﾜHL (STARￃﾉ SPLAVY);gruß;u;grißar;i;Du bist nuch ni gruß genung, um ejna Floscha Weina auszetrinkn, du mußt erscht nuch ejwos waksn und grißar warn.
543114;14,90460482;50,62283086;6;1;15995;PROSCHWITZ (ￄﾌESKￃﾁ PROSEￄﾌ);grus;u;grißr;i;Du best noch ne grus genug um ejne Flosche Wein auszutrinken, du must orscht noch wachsn und grißr warn.
543126;15,42528858;50,77531258;6;1;16007;HARRACHSDORF (HARRACHOV);gruß;u;grißr;i;Du best noch ne gruß genung, doß de ane Flosche Wein austrenkn kännst, du mußt erscht noch a beßl waxn an grißr warn.
543132;15,53;50,68;6;1;16015;WITKOWITZ (VÍTKOVICE);;;grißə;i;Du best noch zə klê̬nạ, du ko̬nnst noch kê̬nə Flo̬schạ Wein austrenkn, du mußt erscht noch a bessl grißə wân.
543165;15,69389245;50,59885819;6;1;16050;FORST (FORT);grūß;ū;grissa;i;Du beßt noch nee grūß genung, doß do konnst ājna Flosch Wain austrenkn, Du mußt erscht noch wos wochsn on grissa wan.
543176;15,94353338;50,59404379;6;1;16063;GABERSDORF (LIBEￄﾌ);gruß;u;grißer;i;Du best noch ne gruß genug om ene Flosche Wein aūszutrenka, du mußt noch wachsa on grißer wan.
543192;16,19811359;50,59375748;6;1;16083;BODISCH (BOHDAￅﾠIN);gruß;u;grüßa;ü;Du bist noch ne gruß genung n Flosche Wein auszotrinka, du mußt escht noch wos wachsa on grüßa wan.
543232;15,68710662;50,45583613;6;1;16139;ZWITSCHIN (ZVIￄﾌINA);gruß;u;grisser;i;Du best noch nee gruß genung, om eene Flosch Wein auszetrenka, du mußt erscht noch a beßla wochsa on grisser wahn.
543256;15,95476147;50,41624184;6;1;16154;GROￃﾟBOCK (VELKￃﾁ BUKOVINA);gruß;u;grüßr;ü;Du bêst nôch ne gruß genung, um ehne Flosch Wein auszutrênka, du mußt erscht noch etwos wochsa on grüßr wan.
543362;12,57748601;50,27813882;6;1;16276;WAITZENGRￃﾜN (LOUￄﾌNￃﾁ);grouß;ou ;gräißa;äi;Du bist niat grouß soutt, um a Flåschn Wein asztrinkn, du moußt erscht nu ebas wåchsn u gräißa wern.
543381;12,81664271;50,27172568;6;1;16298;SITTMESGRￃﾜN (MEZIROLￃﾍ);grouß;ou ;gröißa;öi;Du bist nu niar grouß gnouch, daß du a Flasch'n Wei(n) astrink'n därfst, du moußt nu a bißl wåchs'n u gröißa wäan.
543403;13,07091971;50,29350573;6;1;16322;PETERSDORF (PETROV);;;;;Du bist nuch za kloa, dast a Floasch Wei astrinkn du mißt sa mai nuch a weng woachsn.
543417;13,33150857;50,28046432;6;1;16338;PODLETITZ (PODLESICE);gruß;u;gressa;e;Du bist nuch net gruß sót a Flǒsch Wei auszatrinkn, du mußt erscht nuch a bissl wǒchsn und gressa wern.
545775;12,31495822;50,12170839;6;1;16442;KROPITZ (KRAPICE);z'gung;u;gröisa;öi;Du bist nu z'gung (z'kloan) das' d a Flasch'n Wei(n) astrinkst, du moust öascht nu wachs'n u gröisa wea(r)n.
545875;12,5660173;50,11207273;6;1;16470;EBERSFELD (PODLESI);grouß;ou ;gröißer;öi;Du bist nu nirt grouß genoug, um a Flaschn Wein ztrinken, du moußt nu a bisl wåchsn und gröißer wärn.
545897;12,81723239;50,11499453;6;1;16491;RABENSGRￃﾜN (HAJE);gråuß;åu;;;Du bist nu neat gråuß gnouch, um a Flåsche Wein asztrinkn, Du moußt äjscht nǎ a weng wågsn.
545929;13,06282229;50,10501819;6;1;16523;LINTSCH (HLINEￄﾌ);;;graeser;ae;Du kast deï Flaschn Wae nu niat astrinkn. Dao moußt nu a bisl wachsn o graeser wern.
541763;20,82988029;54,91975148;1;1;1654;POSTNICKEN (ZALIVNOE);grot;o;greta;e;Du best noch nich grot genog, em e Flasch Win uttedrinke, Du most eascht noch en End wasse on greta ware.
547005;13,28661929;50,01766262;6;1;16602;KLOTANTSCHEN (KOTANEￄﾌ);grouß;ou ;grejßa;e;Du bist nunet grouß genouch, im â Flâschn Weij auszâtrinkn, du mußt erscht nuch wos wâxn u. grejßa wern.
547083;13,35918004;50,44766083;6;1;16610;TSCHERNOWITZ (ￄﾌERNOVICE);gruß;u;gresser;e;Du bist nuch nett gruß genuch, um ene Flosche Wein auszusaufen, du mußt erscht nuch e bißl wochsen und gresser wern.
547097;13,59572928;50,44732335;6;1;16625;HAWRAN (HAVRAￅﾇ);gruß;u;gresser;e;Du bist no nich gruß genuch, um ane Flosch Wei auszutrinkn, du mußt erscht noche bissl wochsn un gresser wern.
547107;13,83616126;50,45194726;6;1;16636;LIEBSHAUSEN (LIBￄﾌEVES);gruß;u;grösser;ö;Du bist noch nich gruß genung, um ene Flosche Wein auszutrinken, Du mußt erscht noch ewos wochsen und grösser warn.
540911;21,06375338;54,89622754;1;1;1664;LABAGIENEN/HAFFWINKEL (ZALIVINO);grot;o;gröta;ö;Du best nach nich grot genog, om en Flasch Wien uttodrinke, Du most escht nach en End wasse on gröta ware.
544619;13,74314777;50,35326555;6;1;16670;PRIESEN (BￅﾘEZNO);grüß;ü;grēsser;ē;Du bist mr nōch nicht grūß genuch, um ane Floasch Wei auszetrīnku, du mußt erscht noch a bissl woachsñ un grēsser wärñ.
544637;13,62176599;50,29310664;6;1;16689;LIBESCHITZ (LIBￄﾚￅﾠICE);grüß;ü;grěssar;ě;Du bist nǔch nět grūß genūch im ěne Floăsch Wei auszetringñ, du mǔßt ěrscht nǔch e bissl woăchsn un grěssar wērn.
544671;13,35397155;50,12209626;6;1;16725;LESCHKAU (LEￅﾽKY);grouß;ou ;gressa;e;Du bißd nu ned grouß sohd, um a Flo̊sch Waï auszadring̃n, du mußd ërschd nuch wogxn und gressa wärn.
544773;13,59466133;50,10758345;6;1;16739;PSCHOBLIK (PￅﾠOVLKY);gruß;u;gresse(r);e;Du bist nuch net gruß sōt, um a Flosch Wein ausz(u)trink'n, Du mußt erscht nuch awing wox'n u. gresse(r) wer'n.
544698;14,38722099;50,064376;6;1;16751;PRAG-SMICHOW (SMￃﾍCHOV);groß;o;großer;o;Du bist noch nich groß genug um eine Flasche Wein auszutrinkn, du mußt erst noch etwas waxsn u. großer werdn.
544699;16,994619;50,411871;6;1;16755;WEIￃﾟBACH (BￃﾍLￃﾝ POTOK);gruß;u;grisser;i;Du best noch nie gruß genug, doß ͜de äne Flo͜asche Wein austrenka kännst, du mußt erscht noch ang wach(k)sa ond grisser wan.
544714;16,31555194;50,30491688;6;1;16770;SCHEDIWY (ￅﾠEDIVINY);gruß;u;grießr;ie;Du best noch ne gruß genung, doß de kennst n Flosche Wein austrenka, du mußt erscht noch a beßla waxa on grießr wan.
540583;16,48013663;50,26863043;6;1;16775;FRIEDRICHSWALD (ORLICKￃﾉ ZￃﾁHOￅﾘￃﾍ);gruß;u;grißr;i;Du best noch ne gruß genung , do͡aß de ko͡anst 'n Flo͡asche Wein austrenka, du mußt noch a beßla wo͡aksa o͡an grißr wan.
534177;17,24183624;50,25517092;6;1;16801;BￃﾖHMISCHDORF;gruß;u;grißr;i;"Du best noch nie gruß genunke, em äne Flosche Wein auszutrenkn (auszusaufn); du mußt erscht vor ank waxn ond grißr wadn."
544744;16,46560671;50,16530112;6;1;16814;ROKITNITZ (ROKYTNICE);gruß;u;grisser;i;Duz best noch nee gruß genunke, doß de terscht a Flosche Wein austrenka, du mußt erscht noch a wink wocksa on grisser wan.
541395;21,65075358;54,87658737;2;1;1683;KREUZINGEN (BOL'SHAKOVO);grot;o;greter;e;Du best noch nich grot genog, om ene Flasch Wien ut to drinke, du motzt noch erscht e End wasse on greter ware.
544815;16,71044888;50,0763027;6;1;16876;NIEDER-ULLERSDORF (DOLNￃﾍ BOￅﾘￃﾍKOVICE;gruß;u;grissr;i;Du bist noch ne gruß genug, um eene Flosche Wein auszutrinka, du mußt noch erscht etwos woksa u. grissr wan.
544825;16,94591816;50,07261368;6;1;16889;HEINZENDORF (HYNￄﾌICE NAD MORAVOU);gruß ;u;greßr;e;Du best noch nie gruß ganug, em a Flosch Wein auszutrinkn, du mußt erscht no etwos woksn on greßr wan.
534416;17,29069553;50,02964652;6;1;16907;KARLSDORF;grûss;û;grẹsɒ;ẹ;du bẹst nôx nî grûss gənůk, dȯs də kȯnst a flȯš waên auʃtrin(k)ŋ, dô mustə šun(t) nôx a bẹsla wȯksn̥ un(t) grẹsɒ wārn.
544860;17,51227875;50,22030266;6;1;16932;KUHBERG;gruß;u;größer;ö;Du best noch nie gruß genug um äne Flåsche Wein auszutrenka, du mußt erscht noch a bessla wachsa und größer warda.
544873;17,73660283;50,20995029;6;1;16949;RAUSEN (RUSￃﾍN);gruß;u;greßer;e;Du best noch nech gruß genug, um/em änne Flåsche Wein auszutrenka, du mußt noch etwås wachsa ond greßer warda.
541701;21,94586611;54,83695164;2;1;1698;BUTTKUHNEN (POKROVSKOE);grot;o;greter;e;Du best noch nich grot genog he Flasch Wien uttodrinke, du motst erscht noch en End wachse un greter ware.
